,Unnamed: 0,smiles,logP,logD
3078,1602,CC(C)C(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)C1O,0.83,
3079,10302,N=c1nc(-c2ccc([N+](=O)[O-])cc2)[nH]c(=N)[nH]1,1.6,
3080,12476,O=[N+]([O-])c1[nH]cnc1Br,0.85,
3081,9127,Cc1ncccn1,-0.05,
3082,6459,COC(=O)C=C1OC(=N)C(C(=O)OCc2ccccc2)[C@@]2(C(=O)Nc3ccccc32)C1C(=O)OC,4.25,
3083,15645,CSc1ncccc1C(=O)NCC1CCCCC1,,2.93
3084,5176,CCSC(=O)N(CC)C1CCCCC1,3.88,
3085,12126,O=C1C[C@@H](c2c(F)cccc2Cl)c2cc3c(cc2N1)OCCO3,3.96,
3086,8254,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.6,
3087,6282,CNC12c3ccccc3CC1CCCC2C,3.44,
3088,1467,CC(C)(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,2.68,
3089,12083,O=C1CC2(CCCC2)C(=O)N1O,-0.26,
3090,5562,CN(C)C(=O)c1ccsc1,0.55,
3091,4966,CCOP(=S)(OCC)Oc1ccc(SC)cc1Cl,4.4,
3092,12085,O=C1CC2(CCCC2)C(=O)N1Oc1ccccc1,1.77,
3093,12278,O=NN(CCCl)C(=O)NC12CC3CC(CC(C3)C1)C2,3.56,
3094,16508,N#CCNC(=O)C1CCCCC1C(=O)N1CC=CCC1,,0.9
3095,11049,Nc1ccc2c(c1)=C(c1ccccc1)NCC(=O)N=2,1.0,
3096,6233,CNC(=O)c1cccc(Oc2ccccc2)c1,2.86,
3097,9504,Clc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,6.11,
3098,15244,COc1cc2[nH]cnc(=Nc3cc(NC(=O)c4ccnc(N5CCOCC5)c4)ccc3C)c2cc1OCCN1CCCC1,,2.7
3099,8791,Cc1cccc(C)c1C(=N)c1ccccc1,3.53,
3100,11317,O=C(N=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O)c1ccccc1,-0.1,
3101,15974,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc(CO)cc3)ccc12,,2.86
3102,11419,O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1I,1.05,
3103,4543,CCOC(=O)C(=Cc1ccccc1OC)C(C)=O,2.39,
3104,4758,CCOC(=O)c1[nH]cnc1N=NN(C)C,0.44,
3105,11085,Nc1cccc2c(N)cccc12,0.89,
3106,6278,CNC12CCCCC1Cc1ccc(OC)cc12,3.54,
3107,7825,COc1ccccc1NC(=O)C(Cl)Cl,2.41,
3108,8910,Cc1ccccc1C#N,2.21,
3109,4190,CCN(CC)C(=O)CCn1ccc(=O)c(O)c1C,-0.36,
3110,9561,Clc1ccc2c(c1)oc1c(Cl)cccc12,5.44,
3111,2067,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,4.81,2.67
3112,12180,O=C1c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],2.4,
3113,9181,Cc1nsc(C=NO)n1,1.29,
3114,14000,CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(Cl)c2)CC1,,1.68
3115,5812,CN(CC(F)(F)F)N=Nc1ccc(C(N)=O)cc1,1.86,
3116,4345,CCN1C(=O)C(=O)c2c(C(N)=O)cccc2C1=O,-0.5,
3117,1707,CC(C)CC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(C)N)C(=O)O,-0.04,
3118,13624,c1ccc2nc3c4ccccc4c4ccccc4c3cc2c1,5.66,
3119,6921,CON(C)C(=O)Nc1ccc(OCCc2ccccc2)cc1,4.5,
3120,6143,CNC(=O)ON=CC(C)(C)SC,1.13,
3121,14516,CCOC(=O)c1ccc(OCCC2CN(c3ccc(C)nn3)CCO2)cc1,,2.7
3122,9456,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4.9,
3123,6599,COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1Cl,5.04,
3124,12812,O=c1[nH]cc(F)c(=O)[nH]1,-0.89,
3125,3094,CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,4.31,
3126,7642,COc1ccc2nc(-c3ccc(N(C)C)cc3)sc2c1,3.3,
3127,7131,COc1cc(C=O)ccc1OCCOC(=O)c1ccccc1Cl,3.21,
3128,6758,COC1C(Cl)C(Cl)C(Cl)C(OC)C1OC,1.87,
3129,1192,CC(=O)c1ccc(C(=O)OCCN(C)C)cc1,1.57,
3130,16302,Cc1ncc(-c2cc[nH]c(=Nc3ccc(C(N)=O)cc3)n2)n1C(C)C,,2.39
3131,8556,Cc1ccc(C)n1N=c1ccc(N(CCO)CC(C)O)n[nH]1,1.3,
3132,5279,CCc1ccc(S(I)=C(N(C)C)N(C)C)cc1,0.29,
3133,16952,O=C(Cc1ccccc1)c1ccc(O)cc1O,,3.09
3134,1729,CC(C)CC([NH3+])C(=O)N1CCCC1C(=O)[O-],-1.76,
3135,11194,O=C(CN1C(=O)c2ccccc2S1(=O)=O)Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1,4.73,
3136,15712,C[C@H](CO)N=c1[nH]c(SCc2cccc(F)c2F)nc2nccnc12,,3.15
3137,7228,COc1cc(OC)cc(OC(=O)CNC(=O)c2ccccc2)c1,2.69,
3138,12560,O=[N+]([O-])c1ccc(Cl)cc1Cl,3.07,
3139,7141,COc1cc(CC(C)N)cc(OC)c1Br,2.44,
3140,5881,CN(O)N=Nc1ccc(C(N)=O)cc1,-0.22,
3141,8001,CSC(C)=NOC(=O)N(C)SN(C)C(=O)N(C(C)C)C(C)C,2.6,
3142,12364,O=S(=O)(Nc1ccc(-c2ccccc2)cc1)C(F)(F)F,4.97,
3143,5223,CCc1cc(-c2ccccc2)n[nH]c1=NCCN1CCOCC1,2.53,
3144,9888,N#CC(=Cc1ccc2c(c1)OCO2)C(=O)NCc1cccc(CNC(=O)C(C#N)=Cc2ccc3c(c2)OCO3)c1,4.92,
3145,3631,CCCCCc1ccncc1,3.75,
3146,11786,O=C(O)c1cc([N+](=O)[O-])ccc1Cl,2.03,
3147,4470,CCNC(C)C,0.93,
3148,17138,O=C(O)/C=C/c1cccc(-c2cnc3[nH]ccc3c2)c1,,0.58
3149,1229,CC(=O)c1ccc[nH]1,0.93,
3150,7894,COc1nc(=NC(=O)NS(=O)(=O)c2ccccc2C(=O)O)nc(C)[nH]1,1.7,
3151,778,CC(=O)NC(Cc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,0.65,
3152,11739,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,4.2,1.08
3153,5314,CCc1cccc(OC(C)=O)c1,2.45,
3154,16362,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1,,1.51
3155,5994,CN=C(N)NC#N,-0.77,
3156,16811,NC1(c2ccc(-c3c(-c4ccccc4)ncc4nccn34)cc2)CCC1,,1.7
3157,3538,CCCCCCOc1ccccc1NC(=O)OCCN1CCOCC1,4.24,
3158,794,CC(=O)NCC(=O)NC(Cc1ccccc1)C(N)=O,-0.56,
3159,6427,COC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,2.03,
3160,11070,Nc1cccc(C(F)(F)F)c1,2.29,
3161,1033,CC(=O)OC1CC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(O)C(OC7CC(O)C(O)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CCC2(C)C1c1coc(O)c1,2.16,
3162,5137,CCOc1nc(=NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC)[nH]c(=NC)[nH]1,1.59,
3163,15943,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)c3cc(S(C)(=O)=O)ccc23)CC1,,2.42
3164,4339,CCN(N=O)C(C)C,0.9,
3165,11491,O=C(Nc1ccccc1Cl)c1ccccc1O,4.35,
3166,10496,NC(=O)c1cccc(N)c1,-0.33,
3167,11702,O=C(O)Cc1c(O)cccc1Nc1c(Cl)cccc1Cl,4.65,
3168,13180,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,4.45,
3169,3015,CCCC#N,0.53,
3170,6238,CNC(=O)c1cccnc1,0.0,
3171,4866,CCOC1OC2OC3(C)CC(OC4OC(C(=O)O)C(O)C(O)C4O)C4C(C)CCC(C1C)C24OO3,1.73,
3172,3973,CCCNC(=O)c1ccccc1,1.72,
3173,8538,Cc1ccc(C)c(Cl)c1,3.86,
3174,14599,CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccsc2)nc2ccccc12)c1ccccc1,,2.66
3175,13347,S=P(N1CC1)(N1CC1)N1CC1,0.53,
3176,1428,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(I)c1,3.72,
3177,13359,S=c1ssc2c1CCCCC2,3.27,
3178,550,CC(=O)C(C)=O,-1.34,
3179,13642,c1ccc2sccc2c1,3.12,
3180,6596,COC(=O)c1cc(OC)c(OC)cc1NC(=O)COc1nonc1N1CCOCC1,4.49,
3181,9025,Cc1cnc([N+](=O)[O-])n1CCO,0.18,
3182,14030,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,,4.07
3183,17335,O=S(=O)(N=c1[nH]c(-c2ccccc2)nn1Cc1ccccc1)c1ccccc1,,1.25
3184,11952,O=C(c1ccccc1)N(NC(=S)Nc1ccccc1)c1ccccc1,3.73,
3185,4265,CCN(CC)CCNC(=O)c1cc(F)c(N)cc1OC,2.28,
3186,16852,NS(=O)(=O)c1cccc2c1c([N+](=O)[O-])cc1[nH]c(=O)c(=O)[nH]c12,,0.36
3187,2485,CC1CCCCC1,3.61,
3188,17089,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(Cc3ccccc3)C2)CC1,,4.26
3189,2358,CC1=CC(=O)C=CC1=O,0.72,
3190,7528,COc1ccc(OC)c(NC(=O)c2ccc(N=C3C(=O)N(C4CCCCC4)C(=O)C3Cl)cc2)c1,5.96,
3191,4098,CCC[N+](=O)[O-],0.87,
3192,17496,O=c1oc2ccc(O)cc2cc1-c1ccccc1,,3.12
3193,11658,O=C(O)COc1ccc(O)cc1,0.65,
3194,10989,Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,3.0,
3195,1824,CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,2.53,
3196,2385,CC1=NN(C(=O)c2ccccc2Cl)[C@](O)(c2ccc(Cl)cc2)C1,3.73,
3197,12145,O=C1NC(=O)C2(CCCCCCCCCC2)C(=O)N1,3.15,
3198,9815,FC(F)(F)c1nc(-c2ccc(-c3noc(C(F)(F)F)n3)cc2)no1,6.06,
3199,11005,Nc1ccc(S(=O)(=O)N=c2[nH]cccc2Cl)cc1,0.82,
3200,7651,COc1cccc(-n2c(O)ccc2O)c1,0.18,
3201,6689,COC(=O)c1cnc([N+](=O)[O-])n1C,0.51,
3202,6335,CNc1c(Cl)cccc1Cl,2.91,
3203,6025,CN=c1[nH]cnc2c1ncn2C1CC(O)C(CO)O1,-0.19,
3204,3153,CCCCC(=O)O,1.39,
3205,7473,COc1ccc(N(CC(=O)N[C@@H]2CCS(=O)(=O)C2)S(=O)(=O)c2ccc(C)c(Cl)c2)cc1,3.32,
3206,7304,COc1ccc(-c2ncc(OC)nc2-c2ccc(OC)cc2)cc1,4.47,
3207,14587,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,,3.91
3208,3911,CCCN(CCC)CCC,2.79,
3209,10950,Nc1ccc(C(=O)O)cc1N,0.13,
3210,12727,O=c1[nH]c(=O)n(Cc2ccc(Cl)cc2)cc1F,1.64,
3211,5975,CN1CCN(Cc2ncc([N+](=O)[O-])n2C)CC1,-0.32,
3212,9142,Cc1nn(C)cc1-c1cc(C(F)(F)F)n2ncc(C(=O)N(C3CCCCC3)C3CCCCC3)c2n1,5.81,
3213,6508,COC(=O)CSc1cc(N=c2sc(=O)n3n2CCCC3)c(F)cc1Cl,3.77,
3214,15437,COc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,,1.39
3215,82,C#CCC(O)(c1cccnc1)c1ccc(Cl)c(Cl)c1,2.42,
3216,1335,CC(C)(C)C(=O)C(C#N)=NNc1ccc(Cl)cc1C(F)(F)F,5.67,
3217,9893,N#CC(C#N)=C(c1ccccc1)c1ccccc1,3.55,
3218,7196,COc1cc(Cl)c(Cl)c(Cl)c1OC,4.01,
3219,5971,CN1CCN(Cc2ccc(C(=O)OCn3ncc4c(=O)[nH]cnc43)cc2)CC1,1.47,
3220,3910,CCCN(CCC)CC(=O)OCn1ncc2c(=O)[nH]cnc21,1.27,
3221,1812,CC(C)N(Cc1nnc(-c2ccc(Cl)cc2)o1)C(=O)C1COc2ccccc2O1,4.09,
3222,1462,CC(C)(C)NCCO,0.41,
3223,4404,CCN=c1[nH]c(Cl)nc(=NC2CC2)[nH]1,2.17,
3224,14819,CN1CCN(c2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1,,3.45
3225,380,C=CCN(CC=C)CC=C,2.59,
3226,4534,CCOC(=O)C(=Cc1cccc([N+](=O)[O-])c1)C(=O)OCC,2.71,
3227,13246,Oc1ccc(O)c2ccccc12,1.9,
3228,13174,Oc1c(Br)cc(Br)cc1Br,4.13,
3229,1120,CC(=O)Oc1c(Cl)cccc1Cl,2.94,
3230,11181,O=C(CCl)N1CCOCC1,-0.6,
3231,932,CC(=O)Nc1ccc(OC(F)(F)F)cc1,2.62,
3232,10460,NC(=O)c1c(Br)cccc1[N+](=O)[O-],0.28,
3233,4089,CCCSC1OC(CO)C(O)C(O)C1O,-1.18,
3234,3941,CCCN1CCOC2c3cccc(O)c3CCC21,2.22,
3235,3229,CCCCC1OC(=O)c2ccccc21,2.8,
3236,6652,COC(=O)c1ccccc1,2.12,
3237,10130,N=C1NCC(CN2CCN(c3ccc(Cl)cc3)CC2)O1,1.71,
3238,5986,CN1CCc2cccc(Cl)c2CC1,2.92,
3239,6794,COC1OC(CO)C(O)C(NC(=O)N(C)N=O)C1O,-1.45,
3240,16820,NC1(c2ccc(-c3ncc4cnccc4c3-c3ccccc3)cc2)CCC1,,2.2
3241,12059,O=C1CC(Oc2c3ccccc3cc3ccccc23)N1,3.08,
3242,16972,O=C(N=c1cccc[nH]1)c1ccc2[nH]c(-c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)nc2c1,,4.24
3243,12043,O=C1C=NC(c2ccccc2Cl)c2cc(Br)ccc2N1,3.3,
3244,1349,CC(C)(C)C(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,0.6,
3245,216,C1COCO1,-0.37,
3246,5995,CN=C(NC#N)NCCCCc1ncccc1OC,1.5,
3247,10241,N=c1[nH]ncs1,-0.57,
3248,12563,O=[N+]([O-])c1ccc(F)cc1O,1.91,
3249,15185,COc1cc(O)c2c(c1)CCCC(=O)C(=O)C(=O)CCC[C@H](C)OC2=O,,1.64
3250,11997,O=C1C(c2[nH]c3ccccc3c2O)=Nc2ccccc21,3.72,
3251,14589,CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccc(F)cc2)nc2ccccc12)c1ccccc1,,3.72
3252,17554,[O-]c1c2c(nn1-c1ccc(Cl)cc1)c1ccccc1c[n+]2Cc1ccccc1,,4.5
3253,7850,COc1ccccc1OCC(O)COC(N)=O,0.61,0.36
3254,11170,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,3.03,
3255,13629,c1ccc2nccnc2c1,1.32,
3256,3258,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,4.39,
3257,10678,NCCCc1ccccn1,0.49,
3258,13830,CC(=O)c1ccc(N2CCN(S(=O)(=O)C[C@]34CC[C@H](CC3=O)C4(C)C)CC2)nc1,,2.21
3259,5664,CN(C)CCOC(=O)c1ccc(Cl)cc1,2.63,
3260,2904,CCC(N)C(=O)Nc1c(C)cccc1C,0.84,
3261,12881,O=c1ccc2ccccc2o1,1.39,
3262,11281,O=C(Cc1ccccc1)Nc1ccccc1,2.7,
3263,10916,Nc1cc(Cl)ccc1O,1.81,
3264,802,CC(=O)NCc1cc(C(=O)NN)ccn1,-1.58,
3265,13946,CC(C)CN=c1[nH]c(C#N)nc(N2CCNCC2)c1N,,0.7
3266,6858,COCCOC(=O)c1ccccc1,1.78,
3267,1693,CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)O,-1.15,
3268,10793,NS(=O)(=O)c1cc2c(cc1Cl)N=C(Cc1ccccc1)NS2(=O)=O,1.7,
3269,14764,CN(Cc1ccc(Cl)cc1)C(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1,,2.8
3270,5789,CN(C)c1nc(=N)nc(N(C)C)[nH]1,1.2,
3271,6573,COC(=O)c1c(C)[nH]c(-c2cc(Cl)ccn2)c1C(=O)OC,2.63,
3272,8223,Cc1c(F)c(F)c(C(=O)O)c(F)c1F,3.15,
3273,16787,NC(=O)c1cncc(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)c1,,0.22
3274,5254,CCc1ccc(C(=O)OCCN(C)C)cc1,3.15,
3275,15659,C[C@@H](NC(=O)C1CCNCC1)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,,0.4
3276,11302,O=C(Cn1ccnc1[N+](=O)[O-])NCC(O)CO,-1.85,
3277,7226,COc1cc(OC)cc(C(=O)O)c1,2.19,
3278,13842,CC(C)(C(=O)N=c1[nH]nc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1)c1ccc(Cl)cc1,,2.96
3279,1047,CC(=O)OC=C1CSC2C(NC(=O)CSc3ccncc3)C(=O)N2C1C(=O)O,-1.15,
3280,16773,NC(=O)c1cccc(OC2CCN(CC3CC3)CC2)c1,,0.49
3281,9558,Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,5.75,
3282,12506,O=[N+]([O-])c1cc(Cl)c(NC2=NCCN2)c(Cl)c1,2.1,
3283,3882,CCCCn1cnc2c(=N)[nH]cnc21,1.25,
3284,8888,Cc1cccc2c1ccc1ccccc12,5.08,
3285,6279,CNC12CCCCC1Cc1ccccc12,3.37,
3286,16877,Nc1ccccc1NC(=O)c1ccc(-c2ncc(CN3CCCCC3)s2)cc1,,2.82
3287,16473,Fc1ccc(C2CCN(C(=S)COCc3ccncc3)CC2)c(Cl)c1,,4.23
3288,6190,CNC(=O)Oc1cccc(C#N)c1,0.97,
3289,4605,CCOC(=O)C(N)Cc1ccc(O)cc1,0.72,
3290,4019,CCCOC(=O)c1cccs1,3.01,
3291,8817,Cc1cccc(C)c1NC(=O)c1ccc(CN2CCCCC2)cc1,3.86,
3292,15673,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cn2)cn1,,3.0
3293,14102,CC(Oc1cccc2[nH]cnc(=Nc3ccc4c(cnn4Cc4cscn4)c3)c12)C(=O)N1CCOCC1,,2.81
3294,11656,O=C(O)COc1ccc(I)cc1,2.69,
3295,2284,CC12CCC(=O)C=C1C(F)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,1.67,
3296,9447,Clc1ccc(/C=N/N=C2Cn3c(nc4ccccc43)NN2)cc1,4.81,
3297,9807,FC(F)(F)c1cccc(C2CNCCO2)c1,2.18,
3298,11489,O=C(Nc1ccccc1C(F)(F)F)C1CCC1,2.55,
3299,14554,CCOc1ccccc1N1CCN(Cc2c[nH]nc2-c2ccc(F)cc2)CC1,,3.38
3300,15009,COCCC(=O)N[C@H](C)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,,3.08
3301,13606,c1ccc2c(c1)sc1ccccc12,4.38,
3302,2035,CC(CC(=O)O)c1ccccc1,2.18,
3303,9108,Cc1ncc([N+](=O)[O-])n1CC#N,-0.07,
3304,13930,CC(C)C(NC(=O)Cn1c(-c2cccs2)ncc(NC(=O)OCC(F)(F)F)c1=O)C(=O)C(F)(F)F,,2.32
3305,5838,CN(CO)c1nc(N(C)CO)nc(N(C)CO)n1,0.4,
3306,7597,COc1ccc2c(c1)N=C(CCC(=O)O)NS2(=O)=O,0.18,
3307,7109,COc1cc(C)nc(-n2nc(C)cc2OC)n1,1.26,
3308,7440,COc1ccc(COC(=O)N(C)C)cc1,2.2,
3309,2833,CCC(C)NC(=O)C=Cc1ccccc1,2.85,
3310,12774,O=c1[nH]c2c(O)ccc(CCNCCNS(=O)(=O)CCCOCCc3ccccc3)c2s1,1.83,
3311,16249,Cc1nc(C(=O)C(C)Oc2ccc(SCCCCCc3ccccc3)cc2)sc1CCCC(=O)O,,3.58
3312,14345,CCCc1cc(C2=NC(C(O)=NO)CO2)cc(OC)c1OC,,1.69
3313,16266,Cc1nc(CS(=O)(=O)c2ccccc2)cc(N2CCOCC2)n1,,1.07
3314,1117,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,2.66,
3315,4882,CCOCCN(CCOCC)CC(O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12,5.76,
3316,14863,CN=c1c(C(N)=O)c[nH]c2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc12,,2.14
3317,8721,Cc1ccc2[nH]c(=O)nc(-c3ccccc3)c2c1,2.32,
3318,9742,Cn1ccccc1=O,-0.23,
3319,105,C#CCOC1=Nc2cc(OC(=O)N3CCCC3)c(Cl)cc2OC1,2.93,
3320,15728,C[C@H](NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,,2.67
3321,723,CC(=O)NC(C)C(N)=O,-1.52,
3322,16198,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,,2.68
3323,15754,C[C@H]1NC(C)(C)CO[C@]1(O)c1cccc(Cl)c1,,1.69
3324,1924,CC(C)OC(=O)c1cc(OC(=O)N2CCCC2)c(Cl)cc1Cl,4.67,
3325,1941,CC(C)OP(C)(=O)OC(C)C,1.03,
3326,2558,CC1c2nc3ccccc3c(=O)n2CN1Cc1ccccc1,1.72,
3327,6570,COC(=O)Nc1ccccc1[N+](=O)[O-],2.1,
3328,9070,Cc1nc(Br)c([N+](=O)[O-])n1C,0.87,
3329,14982,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@H](CN2CCCC2)C1,,2.05
3330,14076,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(S(C)(=O)=O)cc1,,1.0
3331,10204,N=c1[nH]cc([N+](=O)[O-])s1,0.83,
3332,8305,Cc1cc(=O)ss1,1.26,
3333,1055,CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.92,
3334,17584,c1ccc(N=c2cc[nH]c3ccccc23)cc1,,2.78
3335,5588,CN(C)C(N(C)C)=S(I)c1ccc(Cl)cc1[N+](=O)[O-],-0.09,
3336,8092,CSc1ncc([N+](=O)[O-])n1C,0.94,
3337,8956,Cc1ccccc1OCC(=O)NNC(C)C,1.83,
3338,5407,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)c(F)c21,-0.57,
3339,12929,OC(C1CC1)C1CC1,1.07,
3340,3394,CCCCCCCCCCCCO,5.13,
3341,9259,ClC=CCCl,2.04,
3342,1967,CC(C)c1ccc(Br)c(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O,0.2,
3343,8497,Cc1ccc(C(=O)COc2cccc(-n3c(O)c4c(c3O)[C@@H]3CC[C@H]4C3)c2)cc1C,4.71,
3344,17424,O=c1[nH]ccc2[nH]c(C3=CC=NCC3)cc12,,1.49
3345,9364,Clc1cc(Cl)c2oc3c(Cl)ccc(Cl)c3c2c1Cl,6.59,
3346,7396,COc1ccc(C=CC(=O)C(F)(F)F)cc1,3.33,
3347,12386,O=S(=O)(O)c1cccc2c(O)cccc12,-0.17,
3348,1683,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,0.24,
3349,14248,CCCCCc1ccc(-c2n[nH]c(=N)s2)cc1,,4.13
3350,14060,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,,0.56
3351,13553,c1ccc2c(c1)OCCOCCOCCOCCO2,0.91,
3352,4488,CCNOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.03,
3353,16427,Cn1cc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c(C(F)(F)F)cc1=O,,2.76
3354,5521,CN(C)C(=O)OCc1ccc(I)cc1,3.32,
3355,4413,CCN=c1[nH]c(SC(F)F)nc(=NC)[nH]1,2.68,
3356,15255,COc1cc2[nH]cnc(=Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCC1,,3.28
3357,16876,Nc1ccccc1NC(=O)c1ccc(-c2ncc(CN3CCC3)cc2F)cc1,,1.69
3358,7363,COc1ccc(C(C)=O)c(N)c1,1.76,
3359,17054,O=C(NCc1ccccc1Cl)c1ccccc1Oc1ccccc1,,3.58
3360,12164,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)NC1=O,2.24,
3361,12998,OC1COC(O)C(O)C1O,-3.02,
3362,7016,COc1c(C)cccc1NC(C)=O,1.28,
3363,7152,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(Br)c1OC,2.23,
3364,9625,Clc1ccccc1N1CCNCC1,2.13,
3365,3690,CCCCNC(=O)COC(=O)c1ccccc1,2.36,
3366,5847,CN(Cc1cccc(Br)c1)N=O,1.65,
3367,12771,O=c1[nH]c2c(O)ccc(CCNCCCSCCOCCc3ccccc3)c2s1,2.31,
3368,14668,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C[C@H]1F,,3.3
3369,7549,COc1ccc(S(=O)(=O)c2ccc(N)cc2)c(OC)c1,1.64,
3370,10543,NC(=S)NN=Cc1ccccc1,1.86,
3371,1104,CC(=O)OCOC(=O)c1ccccc1OC(C)=O,1.42,
3372,3448,CCCCCCCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,4.8,
3373,9052,Cc1csc(S(C)=O)c1[N+](=O)[O-],2.19,
3374,10518,NC(=O)c1ccccn1,0.15,
3375,14382,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,,2.9
3376,12655,O=[N+]([O-])c1cn(CCN2CCOCC2)cn1,-0.38,
3377,12215,O=CC=Cc1ccccc1,1.9,
3378,4542,CCOC(=O)C(=Cc1ccccc1OC)C(=O)OCC,3.29,
3379,1155,CC(=O)Oc1ccccc1C,1.93,
3380,8338,Cc1cc(C)c(C)cc1C,4.0,
3381,5710,CN(C)N=Nc1ccccc1I,3.5,
3382,3552,CCCCCCc1ccncc1,4.35,
3383,15002,COC1CN(CCn2c(=O)ccc3ccc(C#N)cc32)CCC1NCc1ccc2c(n1)NC(=O)CO2,,0.32
3384,6854,COCCO,-0.77,
3385,5749,CN(C)c1ccc(N=c2snc3sc(S(N)(=O)=O)nn23)cc1,2.32,
3386,17325,O=CN1CC=C(c2c(F)cc(N3C[C@H](COc4ccon4)OC3=O)cc2F)CC1,,2.01
