smiles,logP,TPSA,MV
CC(C)NCC(O)COc1ccccc1C1CC2CCC1C2,4.17,41.489999999999995,307.58400000000006
CC(C)NCC(O)c1ccc(Cl)c(Cl)c1,3.32,32.26,218.18400000000005
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,0.24,78.43,250.24000000000007
CC(C)NCC(O)c1ccc(S(C)(=O)=O)cc1,0.24,66.4,238.72000000000006
CC(C)NCC(O)c1ccc([N+](=O)[O-])cc1,1.28,75.39999999999999,210.60000000000005
CC(C)NCC(O)c1ccc2ccccc2c1,3.0,32.26,228.91200000000006
CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,2.24,87.42999999999999,262.80000000000007
CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,3.11,55.12,302.32000000000005
CC(C)NCc1ccccc1,1.83,12.03,161.41600000000003
CC(C)NCc1cccnc1,0.82,24.92,157.76000000000005
CC(C)NNC(=O)C(C)(C)Oc1ccc(Cl)cc1,2.56,50.36,250.69600000000005
CC(C)NNC(=O)C(C)(C)Oc1ccccc1,1.88,50.36,235.76000000000005
CC(C)NNC(=O)C(C)Oc1ccc(Cl)cc1,2.14,50.36,234.69600000000005
CC(C)NNC(=O)C(C)Oc1cccc(Cl)c1,2.18,50.36,235.32800000000006
CC(C)NNC(=O)C(C)Oc1ccccc1,1.39,50.36,219.34400000000005
CC(C)NNC(=O)C(C)Oc1ccccc1Cl,2.0,50.36,235.44000000000005
CC(C)NNC(=O)COc1ccc(Cl)cc1,2.02,50.36,218.35200000000006
CC(C)NNC(=O)COc1cccc(Cl)c1,1.91,50.36,217.76000000000005
CC(C)NNC(=O)COc1ccccc1,1.24,50.36,202.68800000000005
CC(C)NNC(=O)COc1ccccc1Cl,1.82,50.36,219.07200000000006
CC(C)NNC(=O)c1ccncc1,0.37,54.019999999999996,174.15200000000004
CC(C)NOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.37,150.68,228.06400000000005
CC(C)Nc1ccccc1C(N)=O,2.07,55.12,175.52800000000005
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,3.75,52.60000000000001,249.19200000000006
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,2.88,52.60000000000001,254.84000000000006
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1=O,1.6,69.67000000000002,262.77600000000007
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,3.69,46.61,319.3520000000001
CC(C)OC(=O)C(Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)C1N(S(=O)(=O)c2cnn(C)c2)CSC1(C)C,2.46,140.14,510.88800000000015
CC(C)OC(=O)C(N)Cc1ccc(O)c(O)c1,0.57,92.78,224.07200000000006
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,5.4,46.53,295.4560000000001
CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,2.64,60.440000000000005,254.99200000000005
CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCC1,3.16,60.440000000000005,283.4960000000001
CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,2.05,103.58000000000001,264.4800000000001
CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCC1,2.36,103.58000000000001,278.4800000000001
CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCCCC1,2.84,103.58000000000001,309.5760000000001
CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCCCCC1,3.41,103.58000000000001,324.4720000000001
CC(C)OC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCC3)OC(=N)C(C#N)[C@@H]1c1ccncc1,5.43,132.74,445.8160000000001
CC(C)OC(=O)C1=CC2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,2.82,69.67,404.4640000000001
CC(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.64,82.58,197.17600000000004
CC(C)OC(=O)CC(CN)c1ccc(Cl)cc1,1.27,52.32,238.56000000000006
CC(C)OC(=O)COc1ccc(C=O)cc1,1.88,52.6,207.13600000000005
CC(C)OC(=O)CS(=O)(=O)c1ccc(Cl)cc1,2.04,60.440000000000005,228.47200000000007
CC(C)OC(=O)CS(=O)(=O)c1ccc(Cl)cc1[N+](=O)[O-],2.45,103.58000000000001,253.50400000000005
CC(C)OC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1,1.8,103.58000000000001,238.71200000000005
CC(C)OC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1Cl,2.4,103.58000000000001,253.54400000000007
CC(C)OC(=O)CS(=O)(=O)c1ccccc1[N+](=O)[O-],1.72,103.58000000000001,237.06400000000005
CC(C)OC(=O)CS(=O)c1ccc(Cl)cc1[N+](=O)[O-],2.22,86.51,245.90400000000005
CC(C)OC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1,1.64,86.51,231.39200000000005
CC(C)OC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1Cl,2.01,86.51,246.24800000000005
CC(C)OC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.61,129.65,255.80800000000005
CC(C)OC(=O)CS(=O)c1ccccc1[N+](=O)[O-],1.59,86.51,229.80800000000005
CC(C)OC(=O)CSc1ccc(Cl)cc1[N+](=O)[O-],3.0,69.44,237.09600000000006
CC(C)OC(=O)CSc1ccc([N+](=O)[O-])cc1,2.79,69.44,222.45600000000005
CC(C)OC(=O)CSc1ccc([N+](=O)[O-])cc1Cl,3.2,69.44,237.36800000000005
CC(C)OC(=O)CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.81,112.58000000000001,247.64000000000007
CC(C)OC(=O)CSc1ccccc1[N+](=O)[O-],2.76,69.44,222.00800000000007
CC(C)OC(=O)N(C)C,1.38,29.54,136.88000000000002
CC(C)OC(=O)Nc1cccc(Cl)c1,3.51,38.33,189.64000000000004
CC(C)OC(=O)Nc1ccccc1,2.6,38.33,173.88000000000005
CC(C)OC(=O)c1cc(=O)[nH]c(=O)[nH]1,0.81,92.02000000000001,170.00800000000004
CC(C)OC(=O)c1cc(O)c(O)c(O)c1,1.54,86.99000000000001,187.69600000000005
CC(C)OC(=O)c1cc(OC(=O)N2CCCC2)c(Cl)cc1Cl,4.67,55.84,290.41600000000005
CC(C)OC(=O)c1cc(OC(=O)N2CCCC2)c(F)cc1Cl,4.22,55.84,279.33600000000007
CC(C)OC(=O)c1ccc2[nH]c3c(c2c1)CCCC3,4.97,42.09,245.69600000000005
CC(C)OC(=O)c1ccccc1,3.18,26.3,161.71200000000005
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,2.83,52.60000000000001,238.23200000000006
CC(C)OC(=O)c1cnc2n(c1=O)C(C)CCC2,0.99,61.19,233.12000000000006
CC(C)OC(=O)n1cc(F)c(=O)[nH]c1=O,0.2,81.16,174.90400000000005
CC(C)OC(=O)n1cnc(CC(NC(=O)c2ccc(O)[nH]2)C(O)N2CCCC2C(N)=O)c1,-0.8,175.8,399.4960000000001
CC(C)OC(C)(C)C,2.14,9.23,137.24000000000004
CC(C)OC(C)C,1.52,9.23,120.64800000000002
CC(C)OCC(O)Cn1ccnc1[N+](=O)[O-],0.51,90.42,206.96800000000005
CC(C)OCCCNC(=O)C(=O)NCc1ccc(C(C)C)cc1,4.57,67.42999999999999,322.2800000000001
CC(C)OCCO,0.05,29.46,112.69600000000003
CC(C)OP(=O)(F)OC(C)C,1.17,35.53,166.16800000000003
CC(C)OP(=O)(OC(C)C)SCc1ccccc1,3.34,35.53,267.53600000000006
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,4.2,64.63,336.1520000000001
CC(C)OP(C)(=O)F,0.3,26.3,124.20000000000003
CC(C)OP(C)(=O)OC(C)C,1.03,35.53,176.80000000000004
CC(C)O[PH](=O)OC(C)C,0.45,35.53,161.47200000000004
CC(C)Oc1c(Br)c(Br)n(C)c1C(=O)N=c1nn[nH][nH]1,2.52,100.94999999999999,261.04800000000006
CC(C)Oc1c(C(=O)N=c2nn[nH][nH]2)sc(Br)c1Br,1.85,96.01999999999998,250.04000000000005
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,4.8,57.26,291.1120000000001
CC(C)Oc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1,3.38,68.53,286.87200000000007
CC(C)Oc1ccc(CC#N)cc1,2.53,33.019999999999996,176.65600000000003
CC(C)Oc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.08,62.580000000000005,330.6480000000001
CC(C)Oc1ccc([N+](=O)[O-])cc1,2.8,52.370000000000005,166.84800000000004
CC(C)Oc1cccc(COC(=O)N(C)C)c1,3.03,38.77,233.62400000000005
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,3.7,38.33,277.0160000000001
CC(C)Oc1ccccc1O,2.09,29.46,151.01600000000005
CC(C)Oc1ccccc1OC(=O)N(C)C,2.06,38.77,216.67200000000005
CC(C)Oc1cn[nH]c1,1.13,37.91,123.62400000000002
CC(C)S(=O)(=O)n1c(=N)[nH]c2ccc(C(=NO)c3ccccc3)cc21,3.1,111.30000000000001,306.17600000000004
CC(C)SC(C)C,2.84,0.0,130.96800000000002
CC(C)SC1OC(CO)C(O)C(O)C1O,-1.26,90.15,211.34400000000005
CC(C)Sc1nnc(C(C)C)c(=O)n1N,2.06,73.8,209.24800000000005
CC(C)[C@H]1O[C@H]2CCCC[C@H]2C2=CCCC[C@H]21,5.87,9.23,245.44000000000005
CC(C)[N+](=O)[O-],0.93,43.14,87.62400000000002
CC(C)c1[nH]c(=O)[nH]c1O,-0.36,68.88,132.47200000000004
CC(C)c1c(O)[nH]c(=O)[nH]c1=O,-0.02,85.94999999999999,149.33600000000004
CC(C)c1cc(C(C)C)cc(C2C(=O)c3ccccc3C2=O)c1,5.96,34.14,298.9120000000001
CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,6.0,33.29,378.9920000000001
CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.1,106.51,190.24800000000005
CC(C)c1ccc(-c2ccccc2)cc1,5.51,0.0,202.81600000000006
CC(C)c1ccc(Br)c(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O,0.2,106.94000000000001,350.9120000000001
CC(C)c1ccc(C(=O)O)cc1,3.4,37.3,161.24800000000005
CC(C)c1ccc(C(N)=O)cc1,2.14,43.09,164.52800000000005
CC(C)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,2.24,69.56,277.9360000000001
CC(C)c1ccc(C2C(=O)c3ccccc3C2=O)cc1,4.43,34.14,248.98400000000007
CC(C)c1ccc(C=[N+]([O-])c2ccccc2)cc1,3.37,26.07,234.96800000000005
CC(C)c1ccc(N)cc1,2.49,26.02,145.00000000000003
CC(C)c1ccc(NC(=O)CN(CC(=O)O)CC(=O)O)cc1Br,-0.08,106.94000000000001,301.53600000000006
CC(C)c1ccc(NC(=O)N(C)C)cc1,2.87,32.34,210.27200000000005
CC(C)c1ccc(O)c(=O)cc1,1.89,37.3,160.48000000000005
CC(C)c1ccc(O)cc1,2.9,20.23,141.68800000000005
CC(C)c1ccc(OC(=O)N(C)C)cc1,3.04,29.54,207.44800000000004
CC(C)c1ccc(OC(=O)c2ccc(N)cc2O)cc1,4.12,72.55,253.12000000000006
CC(C)c1ccc(OCC(=O)O)cc1,2.69,46.53,187.22400000000005
CC(C)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.77,53.35,321.8880000000001
CC(C)c1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,5.21,36.28,330.8880000000001
CC(C)c1ccc(S(N)(=O)=O)cc1,1.84,60.160000000000004,180.42400000000004
CC(C)c1ccc([N+](=O)[O-])cc1,3.45,43.14,157.64000000000004
CC(C)c1ccc2c(c1)CCC1C(C)(C(=O)O)CCCC21C,4.8,37.3,300.76000000000005
CC(C)c1cccc(-c2ccccc2)c1,5.33,0.0,202.68800000000005
CC(C)c1cccc(=O)c(O)c1,1.89,37.3,159.86400000000003
CC(C)c1cccc(C(C)C)c1N,3.18,26.02,193.44000000000005
CC(C)c1cccc(C(C)C)c1NC(=O)CC(=O)CCCCCCCCCCO,4.2,66.4,424.0560000000001
CC(C)c1cccc(C(C)C)c1NC(N)=O,2.26,55.12,224.55200000000005
CC(C)c1cccc(C(C)C)c1NC1=NCCN1,3.04,36.42,251.34400000000005
CC(C)c1cccc(C(C)C)c1O,3.79,20.23,190.26400000000004
CC(C)c1cccc(C2C(=O)c3ccccc3C2=O)c1,4.43,34.14,249.00000000000006
CC(C)c1cccc(OC2OC(CO)C(O)C(O)C2O)c1,0.65,99.38000000000001,272.4560000000001
CC(C)c1cccc(OCC(=O)O)c1,2.59,46.53,187.07200000000003
CC(C)c1cccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)c1,5.31,44.760000000000005,333.58400000000006
CC(C)c1cccc(S(N)(=O)=O)c1,1.81,60.160000000000004,179.88800000000003
CC(C)c1cccc2c(Cc3ccccc3)cc(S(=O)(=O)O[Na])c-2c1,0.21,43.370000000000005,352.14400000000006
CC(C)c1cccc2ccc(S(=O)(=O)O[Na])c-2c1,-2.13,43.370000000000005,265.00000000000006
CC(C)c1ccccc1,3.66,0.0,132.83200000000002
CC(C)c1ccccc1-c1ccccc1,5.2,0.0,202.46400000000006
CC(C)c1ccccc1C(C)C,4.1,0.0,180.52000000000004
CC(C)c1ccccc1C(N)=O,1.39,43.09,162.36000000000004
CC(C)c1ccccc1N,2.12,26.02,144.05600000000004
CC(C)c1ccccc1O,2.88,20.23,142.08800000000002
CC(C)c1ccccc1OC(=O)N(C)C,2.65,29.54,206.87200000000004
CC(C)c1ccccc1OC(=O)c1ccc(N)cc1O,4.28,72.55,251.77600000000007
CC(C)c1ccccc1OCC(=O)O,2.84,46.53,187.06400000000005
CC(C)c1ccccc1[N+](=O)[O-],3.34,43.14,157.49600000000004
CC(C)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,4.71,25.78,265.73600000000005
CC(C)c1cnc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c1,1.23,101.19999999999999,254.29600000000005
CC(C)c1cnc([N+](=O)[O-])n1C,1.09,60.96,156.03200000000004
CC(C)c1csc(-c2ccc(C(C)C(=O)O)cc2)n1,4.29,50.19,252.01600000000005
CC(C)c1csc(-c2ccc(C(C)C(=O)O)cc2Cl)n1,4.78,50.19,266.8160000000001
CC(C)c1csc(-c2ccc(C(C)C(=O)O)cc2F)n1,4.62,50.19,256.60800000000006
CC(C)c1n[nH]c(=N)o1,0.2,65.67,118.93600000000002
CC(C)c1n[nH]c(=NS(=O)(=O)c2ccc(N)cc2)s1,0.54,101.2,246.56800000000007
CC(C)c1n[nH]c(=S)n(N)c1=O,1.22,76.69999999999999,158.20800000000003
CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(=O)O[Na],0.72,84.58,451.1920000000001
CC(C)c1nc(-c2cccnc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(=O)O[Na],-0.43,97.47000000000001,443.3520000000001
CC(C)c1nc([N+](=O)[O-])c[nH]1,0.9,71.82,140.10400000000004
CC(C)c1ncc([N+](=O)[O-])n1C,1.36,60.96,155.60000000000005
CC(C)c1nnc(N2CCOCC2)n(N)c1=O,0.49,86.27000000000001,218.87200000000004
CC(C)c1nnc(SCC(=O)c2ccccc2)n(N)c1=O,2.07,90.87,267.46400000000006
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,4.17,82.69,374.65600000000006
CC(C)n1ccc(=O)c(O)c1,-0.02,42.230000000000004,145.22400000000005
CC(C)n1nc2ccccc2n1,2.53,30.71,153.58400000000003
CC(C)n1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,1.45,85.16999999999999,265.17600000000004
CC(C)n1nnc2ccccc21,1.98,30.71,153.96800000000005
CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,2.9,50.94,262.00000000000006
CC(C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C)=CC(=O)O,6.3,37.3,311.71200000000005
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,6.3,37.3,313.34400000000005
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,5.68,20.23,309.60800000000006
CC(C=O)Nc1c(O)c(N2CC2)c(NC(C)CO)c(O)c1N1CC1,-0.37,107.84,314.87200000000007
CC(CC(=O)O)CC(=O)c1ccc(-c2ccccc2)cc1,3.82,54.37,267.1360000000001
CC(CC(=O)O)c1ccccc1,2.18,37.3,160.91200000000003
CC(CC(=O)O)n1nc2ccccc2n1,0.34,68.00999999999999,182.48800000000006
CC(CC(=O)O)n1nnc2ccccc21,-0.2,68.00999999999999,181.64000000000004
CC(CC(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,3.4,54.370000000000005,249.81600000000006
CC(CC(=O)c1ccccc1)C(=O)O,1.62,54.370000000000005,180.37600000000003
CC(CC(N)=O)n1nc2ccccc2n1,1.0,73.80000000000001,185.65600000000003
CC(CC(N)=O)n1nnc2ccccc21,0.75,73.80000000000001,184.21600000000004
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,1.9,127.09000000000002,446.8160000000001
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1.65,127.09000000000002,448.1200000000001
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,2.12,106.86000000000001,436.1040000000001
CC(CCC(=O)NCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,2.15,106.86000000000001,438.3520000000001
CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,2.25,106.86000000000001,438.3680000000001
CC(CCC(=O)NCc1ccccc1)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,3.54,89.79,488.3760000000001
CC(CCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,2.8,97.99000000000001,395.9920000000001
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,2.02,97.99000000000001,395.5120000000001
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,4.15,77.76,390.0720000000001
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,3.08,77.76,389.4320000000001
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,3.5,77.76,388.5600000000001
CC(CCC(=O)O)n1nc2ccccc2n1,0.69,68.00999999999999,199.52000000000004
CC(CCC(=O)O)n1nnc2ccccc21,0.15,68.00999999999999,199.39200000000005
CC(CCC(N)=O)n1nc2ccccc2n1,1.35,73.80000000000001,202.05600000000004
CC(CCC(N)=O)n1nnc2ccccc21,1.15,73.80000000000001,201.23200000000006
CC(CCO)C(F)(F)F,1.37,20.23,118.77600000000002
CC(CCO)CC(F)(F)F,1.61,20.23,136.25600000000003
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,1.33,95.57999999999998,313.5200000000001
CC(CCl)OC(C)CCl,2.48,9.23,150.97600000000003
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,2.59,44.760000000000005,264.95200000000006
CC(CN(C)C)C(O)(Cc1ccccc1)c1ccccc1,3.83,23.47,288.41600000000005
CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,2.51,40.620000000000005,300.5760000000001
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,4.71,6.48,283.2800000000001
CC(CN1CCCCC1)C(=O)c1ccccc1,3.51,20.310000000000002,234.60800000000006
CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,3.61,32.78,379.38400000000007
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,4.81,6.48,266.16800000000006
CC(CO)CC(F)(F)F,1.39,20.23,119.41600000000003
CC(CO)CO,0.24,40.46,96.16000000000003
CC(CO)NCc1ccccc1,1.28,32.26,170.00000000000003
CC(CO)OC(C)CO,-0.67,49.69,137.77600000000004
CC(COCCCS(=O)(=O)CCNCCc1ccc(O)c2[nH]c(=O)sc12)c1ccccc1,2.32,108.49000000000001,424.0080000000001
CC(CS)C(=O)N1CCCC1C(=O)O,0.34,57.61,196.15200000000004
CC(CSC(=O)c1ccccc1)C(=O)N1CC(Sc2ccccc2)CC1C(=O)O,4.4,74.68,377.0640000000001
CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,4.93,12.47,323.60800000000006
CC(Cc1ccccc1)(OP(=O)(Oc1ccccc1)Oc1ccccc1)c1ccccc1,6.08,44.760000000000005,401.7840000000001
CC(Cc1ccccc1)OC(=O)N(C)C,2.6,29.54,207.54400000000004
CC(Cc1ccccc1)OCCCS(=O)(=O)CCNCCc1ccc(O)c2[nH]c(=O)sc12,1.81,108.49000000000001,423.1040000000001
CC(Cl)(Cl)C(=O)O,0.78,37.3,104.94400000000003
CC(Cl)(Cl)Cl,2.49,0.0,91.24800000000002
CC(Cl)C(=O)N(CC(=O)Nc1ccccc1)c1ccccc1,3.02,49.410000000000004,282.4320000000001
CC(Cl)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.98,112.70000000000002,254.68000000000006
CC(Cl)CCl,1.98,0.0,92.33600000000003
CC(Cl)[N+](=O)[O-],1.1,43.14,86.17600000000002
CC(N)(C(=O)O)c1cccc2ccccc12,-0.22,63.32000000000001,197.00800000000004
CC(N)(Cc1ccc(O)cc1)C(=O)O,-1.89,83.55,181.93600000000004
CC(N)C(=O)NC(C)C(=O)O,-2.0,92.42,151.59200000000004
CC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(=O)O,0.26,141.75,366.8160000000001
CC(N)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,-0.71,121.52,269.44000000000005
CC(N)C(=O)O,-2.85,63.32000000000001,85.67200000000003
CC(N)C(O)c1ccc(O)c(O)c1,-1.43,86.71000000000001,169.78400000000005
CC(N)C(O)c1cccc(O)c1,-0.27,66.48,162.15200000000004
CC(N)C(O)c1ccccc1,0.83,46.25,153.27200000000005
CC(N)CC1CCCCC1,2.96,26.02,162.27200000000005
CC(N)CC1CCCCCCC1,3.7,26.02,192.95200000000006
CC(N)CCc1ccccc1,2.12,26.02,161.33600000000004
CC(N)Cc1ccc2c(c1)OCO2,1.64,44.480000000000004,169.96800000000005
CC(N)Cc1ccccc1,1.76,26.02,145.02400000000003
CC(N=C1NS(=O)(=O)c2ccccc21)C(=O)OCC(=O)/C=C1/N(C)c2ccccc2C1(C)C,4.21,105.14,405.9840000000001
CC(N=C=S)c1ccccc1,3.46,12.36,151.32800000000003
CC(NC(=O)C(C)NC(=O)C(N)C(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,-1.91,150.61999999999998,384.9120000000001
CC(NC(=O)C(C)NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O,-0.38,137.30999999999997,317.07200000000006
CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)O,0.06,121.52,319.4240000000001
CC(NC(=O)C(Cc1ccccc1)NC(=O)C([NH3+])Cc1c[nH]c2ccccc12)C(=O)[O-],-1.0,141.76,386.8080000000001
CC(NC(=O)C(N)C(C)C)C(=O)NC(C(=O)O)C(C)C,-0.67,121.52,281.6000000000001
CC(NC(=O)C(N)C(C)C)C(=O)O,-1.14,92.42,183.77600000000004
CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(C(=O)O)C(C)C,0.36,137.30999999999997,349.5760000000001
CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O,-1.98,108.21,250.84800000000007
CC(NC(=O)C(NC(=O)C([NH3+])Cc1ccccc1)C(C)C)C(=O)[O-],-2.19,125.97,320.19200000000006
CC(NC(=O)COC(=O)c1ccccc1)C(N)=O,0.42,98.49000000000001,225.83200000000005
CC(NC(=O)N(CCCl)N=O)C(=O)O,0.78,99.07000000000001,183.65600000000003
CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1C(C(=O)O)CC2CCCC21,0.22,106.94000000000001,361.87200000000007
CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,-0.13,106.94000000000001,321.5920000000001
CC(NNC(=O)COc1ccccc1)c1ccccc1,2.46,50.36,257.61600000000004
CC(NS(C)(=O)=O)c1ccccc1,1.8,46.17,180.15200000000004
CC(O)(C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1)C(F)(F)F,3.21,92.47,245.44000000000005
CC(O)(C(=O)O)c1ccccc1,0.8,57.53,152.68000000000004
CC(O)=NO,-1.59,52.82000000000001,70.00800000000001
CC(O)C#N,-0.94,44.019999999999996,72.24000000000002
CC(O)C(C(=O)O)c1ccc(-c2ccccc2)cc1,2.78,57.53,238.23200000000006
CC(O)C(C)(C)C,1.48,20.23,119.15200000000003
CC(O)C(C)O,-0.92,40.46,95.72800000000002
CC(O)C(F)(F)F,0.71,20.23,86.77600000000002
CC(O)CC(F)(F)F,0.71,20.23,103.24000000000002
CC(O)CCC(=O)c1ccoc1,0.84,50.44,159.85600000000005
CC(O)CN,-0.96,46.25,82.60800000000002
CC(O)CN(CC(C)O)C(=O)COC(=O)c1ccccc1,0.66,87.07,277.49600000000004
CC(O)CN=c1[nH]cc(-c2ccncc2)cc1C#N,0.79,85.06,233.62400000000005
CC(O)CNC(=O)C(F)(F)Cn1cnc([N+](=O)[O-])n1,-0.47,123.18000000000002,221.74400000000006
CC(O)CNCC(C)O,-0.82,52.489999999999995,141.53600000000003
CC(O)CNc1ccccc1C(N)=O,0.62,75.35,184.69600000000005
CC(O)CO,-0.92,40.46,78.94400000000002
CC(O)COC(=O)C(N)Cc1ccc(O)c(O)c1,-0.49,113.01,233.53600000000006
CC(O)COC(C)CO,-0.67,49.69,137.94400000000005
CC(O)COc1ccc(Cl)cc1,2.41,29.46,166.10400000000004
CC(O)COc1cccc2oc(C(=O)O)cc(=O)c12,1.32,96.97,222.03200000000004
CC(O)COc1ccccc1,1.61,29.46,150.58400000000003
CC(O)COc1ncc(-c2ccncc2)cc1C#N,1.65,79.03,231.87200000000004
CC(O)Cc1ccccc1,1.97,20.23,141.24000000000004
CC(O)Cn1ccnc1[N+](=O)[O-],-0.16,81.19,148.83200000000002
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,-0.77,82.05000000000001,208.03200000000004
CC(O)c1ccc2ccccc2c1,2.68,20.23,167.19200000000004
CC(O)c1ccccc1,1.42,20.23,124.36800000000002
CC(OC(=O)c1cccc(C(F)(F)F)c1)C(N)=O,2.75,69.39,210.61600000000004
CC(OCc1cn(C)c(C=NO)n1)C(C)(C)C,2.53,59.64,238.48000000000005
CC(OP(C)(=O)F)C(C)(C)C,1.78,26.3,172.54400000000004
CC(OP(C)(=O)OC(C)C(C)(C)C)C(C)(C)C,4.29,35.53,273.32000000000005
