,smiles,pH,logD
1053,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1,7.4,1.7
1054,CC(C)CC(NC(=O)[C@@H]([NH3+])CC(C)C)C(=O)N1CCCC1C(=O)[O-],7.0,-1.58
1055,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,7.4,-1.25
1056,NC1(C(=O)NC(CS(N)(=O)=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,7.4,2.2
1057,N=C(N)N=c1[nH]c(CSCCC(=N)NS(N)(=O)=O)cs1,7.4,-0.7766666666666667
1058,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,7.4,0.48
1059,N#CC1(NC(=O)C2CCCCC2C(=O)N2CCc3[nH]c4cc(F)ccc4c3C2)CC1,7.4,2.99
1060,Cn1c(=O)cc(CCc2cccc(-c3cccnc3)c2)[nH]c1=N,7.4,2.5
1061,CCn1c2ccccc2c2cc(NC(=O)C(C)C)ccc21,7.4,4.2
1062,Cc1ccc(C)n1N=c1ccc(N(CC(C)O)CC(C)O)n[nH]1,7.4,1.55
1063,O=C1Nc2ccc(S(=O)(=O)N3CCC[C@H]3CNc3ccccc3)cc2C1=O,7.4,2.4
1064,Oc1ccc2nc(-c3ccccc3)sc2c1,7.4,3.99
1065,Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2c1,7.4,2.3
1066,O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,7.4,2.61
1067,CCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cnc(OC)c(-c4n[nH]c(=O)o4)c3)cnc2[nH]1,7.4,2.32
1068,COc1cc(N2CCN(C(C)=O)CC2)ccc1N=c1nc(-c2cnc3ccccn23)c(OC)c[nH]1,7.4,3.2
1069,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4ccccc4)c3)C2)c(=O)[nH]c1=O,7.4,1.49
1070,CCc1cc(N)cc2[nH]c(=NC(C)C)oc(=O)c12,7.4,1.6
1071,CCNC(=O)c1cc2c(-n3nc(C(F)(F)F)cc3C)c(-c3cncc(C(=O)O)c3)cnc2[nH]1,7.4,-0.88
1072,CCOC(=O)c1coc2ccccc2c1=O,7.4,1.81
1073,N#Cc1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,7.4,0.05
1074,NC(=O)c1cccc(OC2CCN(Cc3ccccc3)CC2)c1,7.4,1.92
1075,COc1c2occc2cc2ccc(=O)oc12,7.4,1.97
1076,CN1CCN(C(=O)Oc2c3nccnc3c(O)n2-c2ccc(Cl)cn2)CC1,7.4,1.1
1077,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cc(F)cc(Cl)c4)c3)C2)c(=O)[nH]c1=O,7.4,2.35
1078,Cc1ncc(-c2cc[nH]c(=Nc3ccc(F)cc3)n2)n1C(C)C,7.4,3.62
1079,CC(C)(C)C(=O)NCc1ccc(NC(=O)N2CCCC(O)(c3ccc(Cl)c(Cl)c3)C2)cc1,7.4,3.93
1080,CN1CCN(c2ccc(N=c3cc[nH]c4ccccc34)cc2)CC1,7.4,1.3
1081,CNC(=O)c1ccc(Oc2ccc3c(c2)CCN(C2CCC2)CC3)nc1,7.4,1.45
1082,Cc1ccccc1C(OCCN(C)C)c1ccccc1,7.4,1.47
1083,Cn1cc(O)[nH]c1=N,7.4,-2.0
1084,CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CO)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)O,7.4,-2.03
1085,O=c1oc2ccc(O)cc2cc1-c1ccccc1,7.4,3.12
1086,O=C(c1ccc(F)cc1)C1CCN(C(=O)NCc2ccccc2)CC1,7.4,3.15
1087,CC(=O)NCCn1ccc(=O)c(O)c1C,7.4,-1.15
1088,CC(C)c1noc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)n1,7.4,3.1
1089,CC[C@H](CO)N=c1[nH]c(=NCc2ccccc2)c2ncn(C(C)C)c2[nH]1,7.4,3.63
1090,COc1ccc(-c2cc3c(C)[nH]c(=N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,7.4,2.2
1091,COc1cc2[nH]cc(C(N)=O)c(=Nc3ccccc3C)c2cc1OC,7.4,3.4
1092,C#Cc1cccc(N=c2[nH]c3cc(C(=O)O)ccc3c3cncnc23)c1,7.4,0.92
1093,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,7.4,1.6
1094,O=c1cc(O)c2c(=O)n(-c3ccccc3)c3ccccc3c2o1,7.4,0.96
1095,CC(C)C(C#N)(CCCN(C)CCc1ccccc1)c1ccccc1,7.4,3.6
1096,COC(Cn1ccc(=O)c(O)c1C)OC,7.4,-0.46
1097,Cc1nocc1C(=O)N=c1ccc(-c2ccccc2OC(F)(F)F)c(N)[nH]1,7.4,3.7
1098,CN(C)CCCN1c2ccccc2Sc2ccccc21,7.4,2.58
1099,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,7.4,2.806666666666666
1100,O=C(CCCc1ccncc1)N1CCN(c2ccc(Cl)cc2Cl)CC1,7.4,3.93
1101,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,7.4,-0.59625
1102,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(C(=O)NCCO)c3)nc2n1,7.4,2.49
1103,FC(F)(F)c1nnc2ccc(=NCc3cccnc3)[nH]n12,7.4,2.06
1104,CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,7.4,4.42
1105,Clc1ccc(-c2cn3ccccc3n2)cc1,7.4,4.0
1106,Fc1cccc(-c2cncc(CNCC3CC3)n2)c1F,7.4,1.82
1107,O=c1[nH]c2c(O)ccc(CCNCCCSCCOCCc3ccccc3)c2s1,7.4,2.92
1108,CC[C@@H]1OC(=O)C(C)[C@@H](O[C@H]2C[C@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@@H](C)[C@@H](O)[C@]1(C)O,7.4,0.33
1109,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)[C@@H]([NH3+])CC(C)C)C(=O)[O-],7.0,-0.94
1110,CCN(CC)C(=O)Nc1ccc(OC[C@H](O)CNC(C)(C)C)c(C(C)=O)c1,7.4,-0.16
1111,CCc1c(C(=O)C(N)=O)c2c(OCC(N)=O)cccc2n1Cc1ccccc1,7.4,2.1
1112,O=C(C1CCCCN1)N1CCN(c2nc(=NCc3ccc(Cl)cc3Cl)c3cccnc3[nH]2)CC1,7.4,2.27
1113,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,7.4,2.1
1114,Clc1ccc2ncc(-c3cccc(=NC4CNC4)[nH]3)n2c1,7.4,1.19
1115,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,7.4,3.4
1116,CCOc1ccc(-c2nc(CNC3C[C@@H]4C[C@H]([C@H]3C)C4(C)C)co2)cc1,7.4,5.22
1117,Nc1cccc(NC(=O)c2ccc(CNC(=O)OCc3cccnc3)cc2)c1,7.4,1.6
1118,C[C@H]1CN(C(=O)c2ccc(C#N)cc2)[C@H](C)CN1C(=O)[C@@](C)(O)C(F)(F)F,7.4,1.5
1119,CC(Oc1cccc2[nH]cnc(=Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,7.4,2.89
1120,COc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,7.4,1.39
1121,NC(C=O)C(O)O,7.4,-0.45
1122,C[C@@H](COCCCS(=O)(=O)CCNCCc1ccc(O)c2[nH]c(=O)sc12)c1ccccc1,7.4,2.32
1123,C[C@H](CO)n1ccc2c(NC(=O)Cc3ccc(Cl)c(C(F)(F)F)c3)cccc2c1=O,7.4,3.49
1124,O=C(O)C(c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.4,2.23
1125,CC(=O)N=c1[nH]c(-c2cccs2)cs1,7.4,2.77
1126,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,7.4,1.79
1127,CN1CCC(C#N)(c2cccc3ccccc23)CC1,7.4,2.73
1128,CCCNC(=O)c1n[nH]c2c(-c3ccc(OC)cc3OC)c(F)ccc2c1=N,7.4,3.52
1129,CCN(C)C(=O)CCn1ccc(=O)c(O)c1C,7.4,-0.67
1130,Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,7.4,-0.55
1131,CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C([NH3+])Cc1ccc(O)cc1)C(=O)[O-],7.0,-1.39
1132,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,7.4,2.49
1133,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,6.8,1.4
1134,O=C(O)CO[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,7.4,1.38
1135,CCN1CCN(CC(=O)Nc2ccc(-c3cccc4c(=O)cc(N5CCOCC5)[nH]c34)c3sc4ccccc4c23)CC1,7.4,2.6
1136,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,7.4,3.05
1137,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCc3ccccc3)c2s1,7.4,1.15
1138,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,7.4,1.09
1139,COc1cc(=Nc2cc(N3CCOCC3)[nH]c(=NC(C)c3ncc(F)cn3)n2)[nH][nH]1,7.4,2.18
1140,COc1ccc(S(=O)(=O)N=c2cccc[nH]2)cc1,7.4,0.87
1141,CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,6.5,-0.59
1142,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc([S+](C)[O-])cc1,7.4,-0.01
1143,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,7.4,1.81
1144,COc1ccc(N(C(=O)c2ccccc2)C(C(=O)NC2CCCC2)c2ccccc2F)c(OC)c1,7.4,3.86
1145,O=c1cc(-c2ccc(O)cc2)oc2ccc(O)cc12,7.4,3.3
1146,[NH3+]C(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)[O-],7.0,-0.85
1147,N=c1cc(-c2ccccc2)[nH]c2ccccc12,7.4,2.2
1148,CN(Cc1cnc2[nH]c(=N)[nH]c(=N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,7.4,-2.83
1149,Oc1ccc(CCc2ccc(O)cc2)cc1,7.4,3.3
1150,O=c1[nH]cnc2onc(-c3ccc(F)cc3)c12,7.4,1.97
1151,Cc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c2ccc(F)cc2)cc1,7.4,2.9
1152,Cc1cc2n[nH]c(=O)n2c2cc(-c3cn[nH]c3)ccc12,7.4,2.13
1153,N=c1[nH]c(=N)c2cc(Br)ccc2[nH]1,7.4,1.78
1154,Cc1cc(=O)[nH]c(-n2nc(C)c(Oc3ccccc3O)c2C)n1,7.4,1.4
1155,N=C(N)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccc(Cl)cc1)C(N)=O,7.4,0.59
1156,CNCCCN1c2ccccc2CCc2ccccc21,5.5,1.11
1157,COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O,7.4,2.6
1158,O=c1cc(N2CCOCC2)nc2ccccn12,7.4,1.0
1159,COCCNCc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,7.4,0.87
1160,CC(=O)NC(C)C(=O)NC(CC(C)C)C(N)=O,7.0,-0.54
1161,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,7.4,3.21
1162,NC(=O)Nc1cc(-c2ccsc2)sc1C(N)=O,7.4,2.3
1163,O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,7.4,3.313333333333334
1164,NC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,7.4,2.0
1165,COc1cc(C(=O)NC2CCN(C)CC2)ccc1N=c1nc2c(c[nH]1)N(C)C(=O)CCN2C1CCCCC1,7.4,2.87
1166,NCC(=O)N1C[C@@H](N)CC1C(=O)NC(CCc1ccccc1)C(=O)Nc1ccc2ncccc2c1,7.4,0.5
1167,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,7.4,2.12
1168,O=C(N=c1[nH]nc(-c2ccc(Cl)cc2)o1)c1cccc(C(F)(F)F)c1,7.4,4.51
1169,C=C1C=CC=C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C(C)C(OC)/C=C/OC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC1=O,7.4,0.7
1170,Cc1ccc2c(c1)c(-c1ccnc3ccc(C(F)(F)F)cc13)c(C)n2CC(=O)O,7.4,1.79
1171,Oc1ccccc1,7.4,1.54
1172,N=c1[nH]cc(-c2cnn(C3CCOCC3)c2)cc1-c1nc2ccccc2o1,7.4,4.0
1173,O=C(CCc1ccccc1O)Nc1ccccc1,7.4,2.71
1174,CN=c1cccc(CCOc2ccc(CC(NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2F)[nH]1,7.4,-0.05
1175,CCC(O)c1c(O)c(=O)cc(C)n1C,7.4,-0.13
1176,Cc1c(O)c(=O)ccn1-c1ccccc1,7.4,1.01
1177,CS(=O)(=O)c1ccc(C(C[C@H]2CCC(=O)C2)C(=O)N=c2cncc[nH]2)cc1Cl,7.4,1.39
1178,COc1ccnc(CSc2nc3ccccc3[nH]2)c1,7.4,2.89
1179,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccc(O)cc3)c2s1,7.4,1.91
1180,Cc1ccc2c(c1)c(Sc1cccc(Cl)c1)c(C)n2CC(=O)O,7.4,1.85
1181,Cc1ccc(C(=O)N(CCCN)Cc2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)cc1,7.4,1.47
1182,CC(C)COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,7.4,3.8
1183,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@]2(O)CCc1ccc(F)cc1C(N)=O,7.4,3.8
1184,CC(C)C(NC(=O)C([NH3+])Cc1ccccc1)C(=O)N[C@@H](C)C(=O)[O-],7.0,-2.19
1185,CCCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,7.4,3.0
1186,CNCC[C@@H](Oc1cc(OC)ccc1C#N)c1ccccc1,7.4,0.87
1187,Cc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,7.4,2.18
1188,CCS(=O)(=O)Nc1cccc2c1c(Oc1ccc(Cl)cc1)c(C)n2CC(=O)O,7.4,-0.29
1189,C#CCCCC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,7.4,5.63
1190,CCc1c(O)c(=O)ccn1CCCO,7.4,-0.32
1191,CC(C(=O)Nc1ccc(Cl)cc1)c1ncc(C(F)(F)F)cc1Cl,7.4,4.19
1192,O=C(NNC(=O)c1ccc([N+](=O)[O-])o1)c1ccc2ccccc2c1,7.4,3.02
1193,COc1cc2[nH]cc(C(N)=O)c(=Nc3ccc(F)cc3F)c2cc1NCCN1CCCCC1,7.4,2.52
1194,CC(=O)N1CCN(CC(O)COc2ccc(Br)cc2)CC1,7.4,1.6
1195,Cc1nc(-c2ccccn2)nc(N2CCCC2)c1Cl,7.4,3.2
1196,CC(CNS(=O)(=O)C(C)C)c1ccc(-c2ccc(C#N)cc2)cc1,7.4,3.5
1197,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(CC)noc12,7.4,3.92
1198,CC(O)(C(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)C(F)(F)F,7.4,3.07
1199,NC(=O)c1cccc(Cn2ccnc2)c1,7.4,-0.01
1200,Cc1ccc(N2CC(COc3ccc(-c4noc(C)n4)cc3)C2)nn1,7.4,2.62
1201,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,7.4,2.54
1202,O=C(NC1CCCCC1)N1CCN(c2ccccc2Cl)CC1,7.4,3.78
1203,O=c1oc(C(F)(F)F)nc2ccccc12,7.4,1.9
1204,CCOC(=O)N=C(N)c1ccc2[nH]c(Cc3nc4ccccc4[nH]3)nc2c1,7.2,1.5
1205,Nc1ccc(CN=c2[nH]c3ccccc3c(=O)o2)cc1,7.4,2.0
1206,CC(C)CN=c1[nH]c(C#N)nc(N2CCNCC2)c1N,7.4,0.7
1207,Cc1cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c1O,7.4,3.48
1208,Cc1cc[nH]c(=NS(=O)(=O)c2ccc(N)cc2)n1,7.4,-0.51
1209,O=C(O)C1CCCN1C(=O)C1CCCN1C(=O)C1CCCN1,7.4,-3.13
1210,CCc1nc2c(=N)[nH]c3ccccc3c2n1CCCCNS(C)(=O)=O,7.4,1.24
1211,O=c1[nH]cc(-c2noc(C(CCCC3CCCCC3)CC(O)=NO)n2)c(=O)[nH]1,7.4,2.1
1212,CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ccncc4[nH]3)c(C)c2c1,7.4,4.31
1213,CCOc1ccccc1-c1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,7.4,2.67
1214,CC(C)NC(=O)c1ccc2c(=Nc3ccc(Cl)cc3)[nH]c(N3CCOCC3)nc2c1,7.4,2.78
1215,O=C(O)CSc1c[nH]c2ccccc12,7.4,-1.31
1216,CCCCn1cccc(O)c1=O,7.4,1.2
1217,N=C(N)c1cc2c(OCc3ccccc3)cccc2s1,7.4,1.16
1218,COc1ccc2cc(CCC(C)=O)ccc2c1,7.4,3.18
1219,O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1cc(Cl)cc(Cl)c1,7.4,3.36
1220,Cn1cc(-c2ccc(O)cc2)c(=O)c2c(O)cc(O)cc21,7.4,2.2
1221,Cc1cc(=NCCCn2ccnc2)n2[nH]c(-c3cccc(F)c3)cc2n1,7.4,3.67
1222,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,7.4,2.056666666666666
1223,CCCCn1ccc(=O)c(O)c1C,7.4,0.7
1224,CCN(CC)CCCC(C)N=c1cc[nH]c2cc(Cl)ccc12,7.4,1.06
1225,CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)c1cccc2ccccc12,7.4,3.12
1226,C=CC(=O)Nc1ccc(C)cc1,7.4,2.25
1227,CCCCCC(C)NCc1coc(-c2ccc(OC)cc2)n1,7.4,4.16
1228,CC(C)Cn1c(=O)n(C)c(=O)c2c(S(=O)(=O)N3CC[C@@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21,7.4,3.32
1229,O=C(Nc1cccc(C(c2ccc(C(=O)N3CCC3)cc2)N2CCN(Cc3ccc(F)cc3)CC2)c1)C1CC1,7.4,3.58
1230,NC(=O)c1cncc(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)c1,7.4,0.22
1231,O=C1NC(=O)/C(=C/c2cccc(Cl)c2N2CCNCC2)S1,7.4,0.68
1232,COc1ncc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,7.4,-0.14
1233,O=C(Nc1ccc(N2CCOCC2)cc1)c1n[nH]c(=NC(=O)C2(c3ccc(Cl)cc3)CCC2)o1,7.4,3.2
1234,O=C(O)CSCC(=O)N=c1[nH]c(-c2ccc(F)cc2)cs1,7.4,-0.2
1235,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,7.4,3.04
1236,NC(=O)Nc1sc(-c2ccsc2)cc1C(=O)N[C@H]1CCCNC1,7.4,1.06
1237,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,7.4,3.865
1238,CC[C@H](NC(=O)c1c([S+]([O-])CC)c(-c2ccccc2)nc2ccccc12)c1ccccc1,7.4,3.45
1239,CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccc(F)cc2)nc2ccccc12)c1ccccc1,7.4,3.72
1240,O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccc(Br)s1,7.4,3.52
1241,CC(C)NC[C@@H](O)COc1cccc2[nH]c3ccccc3c12,7.4,1.58
1242,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O,7.4,-1.75
1243,O=C(NCC1(O)CCCCCC1)c1cc(-c2ccccc2C(=O)O)ccc1Cl,7.4,-0.34
1244,CN(C(=O)Cc1ccc(O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,7.4,3.3
1245,CC(C)CC([NH3+])C(=O)NC(C(=O)[O-])C(C)C,7.0,-2.05
1246,CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,7.4,0.44
1247,COc1ccc2c(c1)c(CC(=O)O)c(C)n2-c1ccnc2cc(Cl)ccc12,7.4,1.69
1248,CC(C)(C)OC(=O)N1CCN(c2cnc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,7.4,3.4
1249,CCOc1cc2[nH]nc(C(N)=O)c(=Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,7.4,2.63
1250,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,7.4,-0.71
1251,O=C(NCCCCCCNCCc1ccc(O)c2[nH]c(=O)sc12)Nc1ccccc1,7.4,1.26
1252,Cc1c(O)c(=O)ccn1C,7.4,-0.77
1253,CC(C)CC(NC=O)C(=O)NC(CCCN=C(N)N)C(=O)NC(Cc1ccccc1)C(N)=O,7.0,-0.76
1254,CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(CCc2ccccc2)C1)C(C)(C)C,7.4,1.46
1255,CC(C)CC(NC(=O)Cc1ccccc1)C(=O)NC(C(=O)O)C(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(N)=O,7.0,-0.52
1256,CC(C)N=c1[nH]c2ccccc2c(=O)o1,7.4,2.4
1257,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1,7.4,1.33
1258,O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cc(F)cc2[nH]cnc12,7.4,0.29
1259,Clc1ccc([C@H]2CC=CCNC2)cc1Cl,7.4,1.95
1260,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCCCc3ccccc3)c2s1,7.4,2.1
1261,CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4ocnc34)[nH]2)c1,7.4,2.9
1262,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3cc[nH]c23)n1,7.4,2.8
1263,CN(C)C(=O)CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,7.4,2.4
1264,CCN1CCN(c2ccc(N=c3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)[nH]cn3)cc2)CC1,7.4,3.7
1265,Brc1c[nH]c(=NCc2ccccc2)nc1N=c1cc(C2CC2)[nH][nH]1,7.4,4.11
1266,COc1cc(N2CCN(C(C)=O)CC2)ccc1N=c1nc(-c2cnc3cc(C)ccn23)c(Cl)c[nH]1,7.4,3.3
1267,C[C@H]1O[C@@H](n2cnc3c(=N)[nH]c(OCC4CC45CC5)nc32)[C@H](O)[C@H]1Cl,7.4,3.68
1268,CC(=O)NC[C@H]1CN(c2ccc(-n3ccc(C#N)c3)c(F)c2)C(=O)O1,7.4,1.6
1269,Cc1cccc2c(=O)oc(C(C)(C)C)nc12,7.4,4.0
1270,C1=CCC(c2cc3ccccc3o2)CNC1,7.4,1.94
1271,O=c1c(CC[S+]([O-])c2ccccc2)c(O)n(-c2ccccc2)n1-c1ccccc1,7.4,-0.51
1272,CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21,7.4,-1.1
1273,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,7.4,0.56
1274,COc1cc2c(=Nc3c(Cl)ccc4c3OCO4)[nH]cnc2cc1OCC1CCN(C)CC1,7.4,1.83
1275,CC(C)(C)CNC(=NO)c1ccccc1-c1ccccc1,7.4,4.67
1276,CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)nc1,7.4,3.76
1277,CCN(CC)CC=NC(=O)c1c(C)[nH]c(Cc2c(O)[nH]c3ccc(F)cc23)c1C,7.4,2.26
1278,Cc1ncc(-c2[nH]c(=Nc3ccc(C(=O)N(C)C)cc3)ncc2F)n1C(C)C,7.4,2.77
1279,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(C)C)c(I)c1,7.4,5.39
1280,C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,7.4,2.7
1281,Cn1cncc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,7.4,2.69
1282,COCC(C)n1ccc(=O)c(O)c1C,7.4,-0.26
1283,N=c1[nH]c(=NCc2ccccc2)[nH]c2c1[nH]c(=O)n2Cc1ccccc1,7.4,3.69
1284,O=S(=O)(Nc1cccnc1)c1cccs1,7.4,0.54
1285,Clc1ccc2nsnc2c1NC1=NCCN1,7.4,0.71
1286,COCCNC(=O)c1cccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)c1,7.4,3.21
1287,CC(C)CC(NC(=O)C(C)[NH3+])C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-],7.0,-0.63
1288,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,7.4,-2.3200000000000003
1289,N=c1[nH]c2ccc(-c3cccc(O)c3)cc2s1,7.4,3.1
1290,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(F)ccc34)cc2OC)cn1,7.4,3.93
1291,CC[C@@H](CO)N=c1[nH]c(SCc2ccccc2)nc2[nH]c(=N)sc12,7.4,2.99
1292,NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)N[C@H]1CCCNC1,7.4,1.27
1293,Cn1c(C(=O)O)c(CCCOc2cccc3ccccc23)c2ccccc21,7.4,2.99
1294,Cc1c[nH]c(=Nc2cc(N3CCN(C)CC3)[nH]c(=N[C@@H](C)c3ccc(F)cn3)n2)s1,7.4,2.9
