,Unnamed: 0,smiles,logP,logD
3785,9692,Cn1c(C=[N+](C)[O-])cnc1[N+](=O)[O-],0.04,
3786,2756,CCC(C)C(NC(=O)C(CC(C)C)NC(C)=O)C(=O)NC(CCC(=O)O)C(N)=O,0.07,
3787,1394,CC(C)(C)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0.36,
3788,11827,O=C(O)c1cccc(C(F)(F)F)c1,2.95,
3789,4918,CCOP(=O)(Cc1ccc(CP(=O)(OCC)OCC)o1)OCC,3.25,
3790,11988,O=C1C(=O)c2ccccc2-c2ccccc21,2.52,2.6
3791,12470,O=[N+]([O-])OCC(CO)O[N+](=O)[O-],0.83,
3792,16409,Cn1c(C#N)ccc1-c1cc(F)c2c(c1)C(C)(C)C(=O)N2,,3.21
3793,11906,O=C(OCn1ncc2c(=O)[nH]cnc21)c1cccnc1,0.27,
3794,16825,NC1(c2ccc(-c3nn4ccccc4c3-c3ccccc3)cc2)CCC1,,3.2
3795,10556,NC(=S)c1ncccn1,-0.34,
3796,10902,Nc1c(S(=O)(=O)O)ccc2ccccc12,-0.97,
3797,7950,CS(=O)(=O)Oc1ccccc1,1.25,
3798,13435,c1ccc(-c2cccc(-c3ccccc3)n2)cc1,4.82,
3799,11517,O=C(O)C(c1ccccc1F)n1cccc1,2.45,
3800,11743,O=C(O)Cc1ccccc1Nc1cc(Cl)cc(Cl)c1,5.07,
3801,13289,Oc1cccc2c(O)cccc12,1.94,
3802,14595,CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccccc2)nc2cc(F)ccc12)c1ccccc1,,3.62
3803,6409,COC(=O)C(CC(C)C)NC(C)=O,0.84,
3804,7826,COc1ccccc1NC(=O)C1=C(C)N=C(SCC(=O)Nc2ccc(C)c(Cl)c2)C(C#N)[C@@H]1c1ccco1,6.27,
3805,11148,O=C(C=Cc1cccc([N+](=O)[O-])c1)C(F)(F)F,2.66,
3806,936,CC(=O)Nc1ccc(Oc2ccccc2)cc1,3.13,
3807,11264,O=C(Cc1ccccc1)NCCNCC(O)COCCc1ccccc1,1.24,
3808,2653,CCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,2.8,
3809,8347,Cc1cc(C)c([C@H]2[C@@H]3CCCC=C3C(C#N)C(=N)C2(C#N)C#N)c(C)c1,5.48,
3810,17532,Oc1ccc(-c2ccc3cc(O)ccc3c2)cc1,,4.0
3811,16059,Cc1ccc(N=C(N)N)cc1C,,-1.34
3812,8889,Cc1cccc2c1ncc[n+]2[O-],1.2,
3813,10945,Nc1ccc(C(=O)O)c(N)c1,-0.31,
3814,4676,CCOC(=O)CCn1nnc2ccccc21,1.6,
3815,12402,O=S1(=O)C=Cc2ccccc21,0.88,
3816,15800,Cc1c(-c2ccc(O)cc2)n(C)c2ccc(O)cc12,,3.8
3817,11407,O=C(NN=Cc1ccccc1O)c1cccs1,3.03,
3818,9487,Clc1ccc(Cn2cncn2)cc1,1.84,
3819,3177,CCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,5.43,
3820,5889,CN(c1ccccn1)S(=O)(=O)c1ccc(N)cc1,1.3,
3821,10563,NC(C=O)C(O)O,-3.07,
3822,5220,CCc1c(O)c(=O)ccn1CCO,-0.66,
3823,1646,CC(C)C(O)C(C(=O)O)c1ccc(-c2ccccc2)cc1,3.84,
3824,16074,Cc1ccc(NC(=O)c2cccc(N(C)S(C)(=O)=O)c2)cc1NC(=O)c1ccc2ncccc2c1,,2.8
3825,12896,O=c1ccnc2n1CCCC2,-0.14,
3826,15724,C[C@H](N=c1[nH]c(N=c2cc(C3CC3)[nH][nH]2)c(Cl)c(=NC[C@@H](O)CO)[nH]1)c1ccc(F)cc1,,3.39
3827,7558,COc1ccc(S(N)(=O)=O)cc1,0.47,
3828,8132,C[C@H]1C[C@H](NC(=S)NCc2csc3ccccc23)CC(C)(C)C1,6.21,
3829,16550,N#Cc1ccc(C(F)(F)F)nc1O[C@H](CCN)c1ccno1,,-0.49
3830,13414,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,7.64,
3831,8256,Cc1c([N+](=O)[O-])nc(Br)n1C,0.39,
3832,5204,CC[N+](C)(C)[N-]C(=O)C(O)(c1ccc(F)cc1)c1ccc(F)cc1,1.52,
3833,822,CC(=O)NNC(=O)Nc1cccc(Br)c1,1.48,
3834,10665,NCCCCCc1ccncc1,1.4,
3835,15241,COc1cc2[nH]cnc(=Nc3cc(NC(=O)c4cccc(N(C)C)c4)ccc3Cl)c2cc1OC,,4.26
3836,4166,CCCn1nnc2ccccc21,2.13,
3837,15037,COCCNCc1cncc(-c2ccc(F)cc2OC)n1,,1.61
3838,11750,O=C(O)Cc1n[nH]oc1=O,-1.66,
3839,11049,Nc1ccc2c(c1)=C(c1ccccc1)NCC(=O)N=2,1.0,
3840,3938,CCCN1CCN(CCC)C1=S,1.86,
3841,9010,Cc1cnc(-c2ccc(C(C)C(=O)O)cc2Cl)s1,3.66,
3842,15137,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,,3.56
3843,9252,ClC1CCCCC1Cl,3.18,
3844,16080,Cc1ccc(NC(=O)c2cccnc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,,1.5
3845,4858,CCOC(O)=c1[nH]c(=C2C(=O)c3ccccc3C2=O)c2c(O)n(N(C)c3ncc(C(F)(F)F)cc3Cl)c(O)c12,4.38,
3846,8529,Cc1ccc(C(O)(Cn2ccnc2)c2ccc(Br)cc2)cc1,3.55,
3847,8314,Cc1cc(Br)ccc1NC(=O)c1cc(F)ccc1O,5.15,
3848,11045,Nc1ccc([N+](=O)[O-])cc1Cl,2.14,
3849,6432,COC(=O)C1(S(=O)(=O)c2ccccc2)CCCC1,1.98,
3850,4823,CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C,3.8,
3851,10954,Nc1ccc(C(=O)Oc2ccc(Cl)cc2Cl)c(O)c1,4.27,
3852,13713,C=CC(=O)Nc1ccc(C)cc1,,2.25
3853,2525,CC1NCCN1CCO,-1.93,
3854,12252,O=Cc1ccc2c(c1)OCO2,1.05,
3855,7136,COc1cc(CC(=O)O)ccc1OCC1CCCCC1,3.35,
3856,986,CC(=O)Nc1ccccc1C,0.85,1.0
3857,5507,CN(C)C(=O)Nc1cccc(OCCc2ccccc2)c1,3.39,
3858,5537,CN(C)C(=O)Oc1ccc(F)cc1,1.58,
3859,1623,CC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)OCc1ccccc1)C(=O)O,2.43,
3860,16727,NC(=O)CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,,3.22
3861,3207,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCN=C(NC)NC#N)C(C)C,4.4,
3862,10929,Nc1cc2ccccc2cc1N,1.54,
3863,13678,c1cscn1,0.44,
3864,6229,CNC(=O)c1cc2ccccc2o1,1.85,
3865,965,CC(=O)Nc1cccc(Cl)c1Cl,2.09,
3866,6063,CNC(=O)COc1ccccc1OCC(O)CNC(C)(C)C,1.36,
3867,9494,Clc1ccc(OCc2cccc(CN3CCOCC3)c2)cc1,3.52,
3868,10134,N=C1NCC(CN2CCN(c3ccccc3)CC2)O1,0.85,
3869,13538,c1ccc2c(c1)CCO2,2.14,
3870,3563,CCCCCF,2.33,
3871,13670,c1cncnc1,-0.4,
3872,13422,c1cc[nH]c1,0.75,
3873,1599,CC(C)C(=O)Nc1ccccc1S(N)(=O)=O,0.97,
3874,12801,O=c1[nH]c2ccccc2cc1-c1ccccc1,2.99,
3875,9976,N#CN=[N+]([O-])c1cc[n+]([O-])cc1,-0.41,
3876,11638,O=C(O)CO,-1.11,
3877,8149,Cc1[nH]c(=N)sc1C(=O)CCN1CCCC1,1.74,
3878,7493,COc1ccc(NC(=O)Cc2ccccc2)cc1,2.49,
3879,3055,CCCC(=O)OC1(C(=O)CCl)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.63,
3880,4435,CCNC(=O)COC(=O)c1ccccc1,1.28,
3881,3276,CCCCCCC(=O)NN,0.97,
3882,7649,COc1cccc(-c2ccc3c(N)c(C(=O)Nc4ccc(F)c(F)c4)sc3n2)c1,5.86,
3883,14578,CC[C@H](C)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,,2.7
3884,11429,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccccc1,4.42,
3885,15316,COc1ccc(-c2cc(=Nc3ccn(C)n3)n3[nH]cc(C#N)c3n2)cc1,,2.97
3886,6582,COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)N=c1nc(OC)cc(OC)[nH]1,-0.02,
3887,15688,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,,1.69
3888,11077,Nc1cccc(NC(=O)Cc2ccccc2)c1,1.59,
3889,15219,COc1cc2[nH]c(N3CCN(C(=O)C4CCCO4)CC3)nc(=N)c2cc1OC,,0.9
3890,15795,Cc1[nH]n(-c2ccc(F)cc2)c(=NS(=O)(=O)c2cccnc2)c1C(=O)N[C@@H](C)C(C)(C)C,,0.4
3891,15473,COc1ccc2nc(C)cc(N3CC(CNC(=O)C4CC4)OC3=O)c2c1,,1.55
3892,6652,COC(=O)c1ccccc1,2.12,
3893,11155,O=C(C=Cc1ccco1)Nc1ccccc1NC(=O)/C=C/c1ccco1,3.79,
3894,16872,Nc1cccc(NC(=O)c2ccc(CNC(=O)OCc3cccnc3)cc2)c1,,1.6
3895,12263,O=Cc1ccccc1O,1.81,
3896,2890,CCC(CC)C(=O)O,1.68,
3897,10379,NC(=O)CCc1ccncc1,-0.25,
3898,860,CC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1Br,3.51,
3899,5555,CN(C)C(=O)c1ccccc1Cl,1.54,
3900,8736,Cc1ccc2c(c1)N=C(CCC(=O)O)NS2(=O)=O,0.16,
3901,10743,NNC(=O)c1cccc(Br)c1,1.26,
3902,11965,O=C(c1ccccc1)n1c(=O)[nH]cc(F)c1=O,0.8,
3903,6267,CNC(N)=S,-0.69,
3904,8190,Cc1c(-c2ccccc2)oc2ccccc2c1=O,3.92,
3905,1966,CC(C)c1ccc(-c2ccccc2)cc1,5.51,
3906,7905,COc1ncccn1,0.23,
3907,1609,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,6.2,
3908,3721,CCCCNc1ccccc1OC,2.85,
3909,13962,CC(C)Cn1c(=O)n(C)c(=O)c2c(-c3ccncc3)n(Cc3cccc4ccccc34)nc21,,4.3
3910,2833,CCC(C)NC(=O)C=Cc1ccccc1,2.85,
3911,7677,COc1cccc(C=C[N+](=O)[O-])c1,2.37,
3912,12756,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCCc3cccc4ccccc34)c2s1,2.54,
3913,1976,CC(C)c1ccc(O)c(=O)cc1,1.89,
3914,11940,O=C(c1ccc(F)cc1)C1CC1,2.61,
3915,12930,OC(C1CO1)C(O)C1CO1,-1.29,
3916,9481,Clc1ccc(Cl)c(Oc2ccccc2)c1,5.13,
3917,13309,S=C(NC1CCCCC1)NC1CCCCC1,3.69,
3918,11287,O=C(Cc1ccccc1)c1ccncc1,1.35,
3919,16449,Cn1sc(=NC(=O)c2cccc(Cl)c2)[nH]c1=O,,0.87
3920,3541,CCCCCCSC1OC(CO)C(O)C(O)C1O,0.86,
3921,6018,CN=c1[nH]c(C)nc2c1ncn2C1OC(CO)CC1F,0.64,
3922,10369,NC(=O)CCCc1cccnc1,-0.08,
3923,16259,Cc1nc(C)c(-c2ccc(C3CCC(Cc4nn[nH]n4)CC3)cc2)nc1C(N)=O,,1.4
3924,479,C=Cc1ccccn1,1.54,
3925,9897,N#CC(C#N)=Cc1ccccc1,2.18,
3926,15798,Cc1[nH]n(C2CCOCC2)c(=NS(=O)(=O)c2ccc(C3CC3)cc2)c1C(=O)N[C@@H](C)C(C)(C)C,,1.23
3927,5308,CCc1cccc(NC(=O)Cc2ccccc2)c1,3.47,
3928,15409,COc1ccc(N(C(C)=O)C(C(=O)NC2CCCC2)c2ccccc2F)c(OC)c1,,2.81
3929,3667,CCCCN(SN(C)C(=O)ON=C(C)SC)C(=O)c1ccccc1,3.4,
3930,4471,CCNC(C)Cc1cccc(C(F)(F)F)c1,3.36,
3931,10275,N=c1ccn(C2OC(CO)CC2F)c(=O)[nH]1,-1.18,
3932,12408,O=S1(=O)N=C(C2CC3C=CC2C3)Nc2ccccc21,2.06,
3933,3849,CCCCc1ccc(N)cc1,3.05,
3934,12322,O=NN1CCCCCCCC1,2.04,
3935,13899,CC(C)C(NC(=O)Cn1c(-c2cc(F)cc(F)c2)ncc(N)c1=O)C(=O)C(F)(F)F,,1.38
3936,221,C=C(Br)CC1(C(C)C)C(=O)NC(=O)N(C)C1=O,2.11,
3937,11242,O=C(COc1ccc2ccccc2c1)N1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,4.47,
3938,1736,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,5.44,
3939,14853,CN=c1[nH]cc(C(=O)c2ccccc2)s1,,2.36
3940,10789,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)N=CNS2(=O)=O,0.32,
3941,3772,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,4.75,
3942,10704,NN(C(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,2.48,
3943,14019,CC(C)Oc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,,3.0
3944,3449,CCCCCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,5.82,
3945,8201,Cc1c(C)c(C)c(CSc2nnc(CC#N)n2C)c(C)c1C,4.14,
3946,9135,Cc1ncsc1CCOCCCS(=O)(=O)CCNCCc1ccc(O)c2[nH]c(=O)sc12,1.44,1.44
3947,16313,Cc1ncc(-c2cc[nH]c(=Nc3ccc(S(N)(=O)=O)cc3)n2)n1C,,1.6
3948,3592,CCCCCOC(C)=O,2.3,
3949,13200,Oc1cc(Cl)c(Cl)cc1Cl,3.72,
3950,1116,CC(=O)ON=c1cc[nH]c2ccccc12,0.97,
3951,1286,CC(=O)n1ccnc1,-0.34,
3952,3961,CCCNC(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,3.1,
3953,5573,CN(C)C(CC=Nc1cc(Cl)cc(Cl)c1)=C(C#N)C#N,1.59,
3954,1846,CC(C)NC(O)=NO,0.2,
3955,13903,CC(C)C(NC(=O)Cn1c(-c2cccc(C(=O)O)c2)ccc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,,1.2
3956,16298,Cc1ncc(-c2cc[nH]c(=Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)n2)n1C(C)C,,1.87
3957,3852,CCCCc1ccc(NC(=O)OC)cc1,3.69,
3958,17173,O=C(O)COc1ccc(Cl)cc1C1CCCCC1,,0.93
3959,1316,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,3.23,1.3
3960,10376,NC(=O)CCc1ccccc1,0.91,
3961,8890,Cc1cccc2cc3cccc(C(=O)NCCCN(C)CCCN=c4[nH][n+]([O-])c5ccccc5[n+]4[O-])c3nc12,2.28,
3962,10227,N=c1[nH]cnc2c1ncn2C1OC(CO)CC1O,-0.61,
3963,1120,CC(=O)Oc1c(Cl)cccc1Cl,2.94,
3964,12816,O=c1[nH]cc(O)n1-c1ccccc1,0.04,
3965,5512,CN(C)C(=O)OCCCc1cccnc1,1.44,
3966,562,CC(=O)C(O)O,-0.72,
3967,15817,Cc1c(Cl)cccc1S(=O)(=O)N=c1[nH]c(CC(=O)N2CCN(C)CC2)cs1,,0.57
3968,7871,COc1ccnnc1,-0.31,
3969,10396,NC(=O)Cc1ccccn1,-0.65,
3970,16807,NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,,2.72
3971,12029,O=C1C=NC(c2cccc(Br)c2)c2cc(Br)ccc2N1,3.88,
3972,1903,CC(C)OC(=O)COc1ccc(C=O)cc1,1.88,
3973,120,C#CCOc1c(Cl)cc(N=CNOCCCl)cc1Cl,3.7,
3974,6876,COCCn1ccnc1[N+](=O)[O-],0.12,
3975,2436,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1.83,
3976,3610,CCCCCSC1OC(CO)C(O)C(O)C1O,0.39,
3977,6078,CNC(=O)N(C)C(=O)Nc1cc([N+](=O)[O-])ccc1F,2.3,
3978,6824,COCC(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,1.38,
3979,4237,CCN(CC)CC(=O)Nc1c(C)cccc1C,2.44,
3980,6273,CNC12CCCCC1CC(O)c1ccccc12,1.84,
3981,14038,CC(C)c1ccc(NC(=O)NCCCSC[C@H]2O[C@@H](n3cnc4c(=N)[nH]cnc43)[C@H](O)[C@@H]2O)cc1,,2.5
3982,13420,c1cc2n(n1)CCN2,-0.25,
3983,16641,N=c1[nH]c(=NCc2ccccc2)[nH]c2c1[nH]c(=O)n2Cc1ccccc1,,3.69
3984,6988,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,3.3,
3985,9767,Cn1nc2ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc2n1,2.53,
3986,4460,CCNC(=O)c1ccccc1OCC,2.4,
3987,6338,CNc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(N(C)C)c1OC,1.56,
3988,7158,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1-n1cccc1,1.78,
3989,1622,CC(C)C(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O,0.31,
3990,7360,COc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,1.76,
3991,10201,N=c1[nH]cc(Cc2ccccc2)c(=N)[nH]1,1.58,
3992,13479,c1ccc(CN2CCOCC2)cc1,1.58,
3993,1568,CC(C)=NN(C)P(=O)(N1CC1)N1CC1,0.51,
3994,7926,CS(=O)(=O)CCCOc1ccc([N+](=O)[O-])cc1,0.93,
3995,17519,OCC[C@@]1(c2ccc(Cl)c(Cl)c2)CCCNC1,,0.62
3996,4920,CCOP(=O)(N=C1SCC(C)S1)OCC,1.04,
3997,4903,CCOCOc1ccc(C(=O)Nc2cccc(Cl)c2Cl)cc1,4.3,
3998,14785,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,,2.46
3999,15093,COc1cc(=Nc2[nH]c(=NC(C)c3ncc(F)cn3)ncc2Br)[nH][nH]1,,2.6
4000,12806,O=c1[nH]c2ccccc2o1,1.16,
4001,5755,CN(C)c1ccc([N+]([O-])=NC#N)cc1,2.3,
4002,2793,CCC(C)C(NC(C)=O)C(=O)NC(C(N)=O)C(C)C,0.16,
4003,5521,CN(C)C(=O)OCc1ccc(I)cc1,3.32,
4004,9691,Cn1c(C=O)cnc1[N+](=O)[O-],-0.1,
4005,14058,CC(CNS(=O)(=O)C(C)C)c1ccc(-c2ccc(C#N)cc2)cc1,,3.5
4006,1185,CC(=O)c1cc2ccccc2nn1,1.44,
4007,13355,S=c1cccc[nH]1,-0.13,
4008,3056,CCCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,3.18,
4009,6313,CNCc1cccnc1,0.39,
4010,12766,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCc3ccccc3)c2s1,1.11,
4011,7914,COc1nn(CSP(=S)(OC)OC)c(=O)s1,2.2,
4012,706,CC(=O)NC(C)(C)C(N)=O,-0.87,
4013,5112,CCOc1ccccc1NC(C)=O,1.49,
4014,4096,CCCSc1nnc(C(C)C)c(=O)n1N,2.12,
4015,14794,CN1CCN(C(=O)Oc2c3nccnc3c(O)n2-c2ccc(Cl)cn2)CC1,,1.1
4016,1320,CC(C(N)=O)n1nnc2ccccc21,0.35,
4017,7545,COc1ccc(Oc2c(C(F)(F)F)oc3cc(OC(=O)N4CCOCC4)ccc3c2=O)cc1,4.63,
4018,9869,Fc1ccccn1,0.84,
4019,1474,CC(C)(C)S(=O)(=O)C(C#N)C=Nc1ccc(OC(F)(F)F)cc1,4.28,
4020,8730,Cc1ccc2c(c1)C(=O)C=CC2=O,2.1,
4021,10001,N#C[C@@H](Cc1cccs1)c1ncc(C(F)(F)F)cc1Cl,4.09,
4022,7141,COc1cc(CC(C)N)cc(OC)c1Br,2.44,
4023,4694,CCOC(=O)CNC(=O)COC(=O)c1ccccc1OC(C)=O,0.99,
4024,14653,CCn1c2nc(=O)n(C)c(=O)c-2cc2ccccc21,,1.1
4025,6051,CNC(=O)C=NC(=O)C=[NH+][NH-],-0.87,
4026,6999,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,6.31,
4027,15699,C[C@H](C#N)NC(=O)C1CCCCC1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1,,3.1
4028,9070,Cc1nc(Br)c([N+](=O)[O-])n1C,0.87,
4029,640,CC(=O)N(CCO)c1c(I)c(C(=O)N(C)CC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,-2.28,
4030,10658,NCCCCC(N)C(=O)O,-3.05,
4031,10138,N=C1NCC(COc2ccc(Cl)cc2)O1,2.0,
4032,4667,CCOC(=O)CCCOc1ccc(Cl)cc1C,4.26,
4033,4355,CCN1C(=O)C(=O)c2ccccc2C1=O,1.13,
4034,2282,CC12CC3CC(C)(C1)CC(N)(C3)C2,3.28,0.06
4035,15627,CS(=O)(=O)c1ccccc1C(=O)NCC(O)CNC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,,1.21
4036,2878,CCC(CC)C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1N,3.04,
4037,17118,O=C(Nc1cccc(C(c2ccc(C(=O)N3CCC3)cc2)N2CCN(Cc3ccc(F)cc3)CC2)c1)C1CC1,,3.58
4038,12089,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,1.93,
4039,15870,Cc1cc(=N)c2cc(NC(=O)CCCCC(=O)Nc3ccc4[nH]c(C)cc(=N)c4c3)ccc2[nH]1,,0.53
4040,6952,COP(=O)(NCC(C)C)Oc1cc(Cl)c(Cl)cc1Cl,3.86,
4041,7762,COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(OC1CC(N2CCOCC2)C(O)C(C)O1)=CC(O)(C(C)O)C4,2.03,
4042,16887,Nc1scc2c(C(=O)NC3CC3)nn(-c3ccc(F)cc3)c(=O)c12,,2.8
4043,16771,NC(=O)c1cccc(C[C@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,,1.11
4044,8309,Cc1cc(Br)cc(C(=O)NC2CC2)c1O,3.8,
4045,14880,CNC(=O)C[C@H](N=c1nc(N=c2cc(C3CC3)[nH][nH]2)c(Cl)c[nH]1)c1ccc(F)cc1,,2.23
4046,15633,CSCc1cc(N2CCOCC2)nc(-c2ccccc2)n1,,3.26
4047,4969,CCOP(=S)(OCC)Oc1cccc(F)n1,3.51,
4048,9882,Ic1cccnc1,1.8,
4049,3181,CCCCC(C)n1nc2ccccc2n1,3.78,
4050,875,CC(=O)Nc1cc(Cl)cc(C(F)(F)F)c1F,3.15,
4051,13961,CC(C)Cn1c(=O)[nH]c(=O)c2c(C(=O)N3CCC3)c(Cc3ccccc3C(F)(F)F)sc21,,3.0
4052,78,C#CCC(O)(c1ccc(C)cc1)c1cccnc1,1.83,
4053,5545,CN(C)C(=O)Oc1ccccc1Br,2.17,
4054,10492,NC(=O)c1cccc(Br)c1,1.65,
4055,10085,N#Cc1cncnc1,-0.5,
4056,13445,c1ccc(-c2cnc(-c3ccccc3)o2)cc1,4.67,
4057,7246,COc1cc(S(C)=O)ccc1-c1nc2ccnnc2[nH]1,0.23,
4058,8825,Cc1cccc(C)c1OC(=O)c1ccc(N)cc1O,3.88,
4059,9925,N#CC1CCCN1C(=O)C1=C(C(=O)CCCc2ccccc2)CCC1,2.4,
4060,16413,Cn1c(CN2CCC(c3ccccc3)CC2)nc2ccccc21,,3.6
4061,5367,CCc1nc(C#N)c(C#N)nc1Cl,1.79,
4062,6510,COC(=O)CSc1ccc([N+](=O)[O-])cc1Cl,2.26,
4063,6212,CNC(=O)Oc1ccccc1C,1.46,
4064,11562,O=C(O)CCC1=NS(=O)(=O)c2cc(Cl)cc(Cl)c2N1,1.04,
4065,9317,Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,7.73,
4066,11303,O=C(Cn1ccnc1[N+](=O)[O-])NCCCCO,-0.74,
4067,5764,CN(C)c1ccc2ccccc2n1,2.81,
4068,11788,O=C(O)c1cc2ccccc2[nH]1,2.31,
4069,12583,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,4.97,
4070,9161,Cc1no[n+]([O-])c1Cc1ccccc1,2.22,
4071,2483,CC1CCCC1,3.37,
4072,14917,CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(C(=O)Cc2ccccc2)C1)C1CCCCC1,,1.32
4073,16615,N=C1NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2cccc(F)c21,,3.4
4074,16740,NC(=O)Nc1sc(-c2ccc(CNC3CCCC3)cc2)cc1C(N)=O,,1.22
4075,14109,CC(c1nc2ncccc2c(=O)n1-c1ccc(Cl)cc1)N(CC1CCS(=O)(=O)CC1)C(=O)Cc1ccc(C(F)(F)F)c(F)c1,,2.9
4076,16317,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,,3.4
4077,8411,Cc1cc(NC(=O)N=C(N)N)ccc1Cl,2.19,
4078,6341,CNc1ccc(-c2nc3ccc(Br)cc3s2)cc1,3.6,
4079,9032,Cc1cnc2n(c1=O)CCCC2,0.12,
4080,218,C1OC1CN1CCN(CC2CO2)CC1,-0.84,
4081,3402,CCCCCCCCCCCCc1ccc(O)cc1,7.91,
4082,6208,CNC(=O)Oc1cccc2c1OC(C)(C)O2,1.7,
4083,9951,N#CCCNCCC#N,-1.34,
4084,11166,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.5,
4085,632,CC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.23,
4086,2275,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC1OC(CO)C(O)C(O)C1O,0.27,
4087,1838,CC(C)NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,2.4,
4088,1743,CC(C)CCOC(=O)c1ccccc1,4.15,
4089,5409,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,-0.2,-0.83
4090,10965,Nc1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,-0.29,
4091,7048,COc1c(OC)c(OC(C)=O)c2cc(Br)ccc2c1OC(C)=O,3.39,
4092,11243,O=C(COc1cccc2ccccc12)O[Na],-1.5,
4093,12099,O=C1CCC2CCCCC2C1,1.97,
4094,1338,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,2.77,
4095,3336,CCCCCCCCC(CCCCC)c1ccccc1,9.16,
4096,3647,CCCCN(C)N=Nc1ccc(C(N)=O)cc1,2.46,
