,Unnamed: 0,smiles,logP,logS
1381,11711,O=C(O)CCn1ccc2ccccc21,2.2,
1382,1198,CC(=O)c1ccc(C#N)cc1,1.22,
1383,8457,Cc1cc(Cl)c(C(C)C)cc1Cl,5.6,
1384,6724,COC(=O)c1ccccc1I,2.74,
1385,305,C=CC(=O)NCCCN(CCO)CCO,-0.6,
1386,1231,CC(=O)c1ccc2c(c1)OCCOCCOCCOCCOCCO2,-0.05,
1387,10177,N=C(N)N=c1[nH]c(CSCCC(=N)NS(N)(=O)=O)cs1,-0.64,
1388,6788,COC1(C(F)(F)F)C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,4.06,
1389,1465,CC(C)(C)NCC(O)COCc1ccccc1,1.7,
1390,7520,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1Nc1ccccc1,2.88,
1391,10644,NC(C(=O)OCn1ncc2c(=O)[nH]cnc21)c1ccccc1,-0.15,
1392,1620,CC(C)C(C(=O)N=c1[nH]c(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)cs1)N1C(=O)c2ccccc2C1=O,5.32,
1393,92,C#CCCOC(=O)Nc1ccc(OCC)c(OCC)c1,2.54,
1394,12672,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,3.65,
1395,4964,CCON=C(OC(=O)c1ccccc1)c1c(OC)ccc(Cl)c1OC,3.73,
1396,3419,CCCCCCCCCCCCCc1ccc(O)cc1,8.2,
1397,442,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCCC,4.0,
1398,2170,CC(Oc1ccc(F)cc1F)C(=O)c1cn(-c2ccc(OC(F)(F)F)cc2)nn1,5.83,
1399,4950,CCOCCOCCOP(=S)(N1CC1)N1CC1,0.38,
1400,11653,O=C(O)CCCC(=O)O,-0.29,
1401,8545,Cc1ccc(-c2cc3ccccn3c2)cc1,4.96,
1402,6139,CNC(=O)N(C)S(=O)(=O)Cc1ccccc1,1.18,
1403,406,C=CCNC(=O)CSc1nc(C(F)F)cc(-c2cn(C)nc2C)c1C#N,3.74,
1404,1144,CC(=O)Oc1ccc(N=C2C=CC(=O)C=C2)cc1,1.43,
1405,106,C#CCOC1=Nc2cc(OC(=O)N3CCCC3)c(Cl)cc2OC1,2.93,
1406,1491,CC(C)(C)[N+]([O-])=Cc1ccc(F)cc1,1.42,
1407,909,CC(=O)Nc1ccc(C)c(C)c1C,1.76,
1408,9349,ClCC1(C(Cl)Cl)C2CC(Cl)C1(C(Cl)Cl)CC2(Cl)Cl,5.75,
1409,491,C=c1[nH]cc(CO)c(=CNN=c2cccc[nH]2)c1=O,2.46,
1410,3246,CCCCC/C=C/C/C=C/CCCCCCCC(=O)O,7.05,
1411,3638,CCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,5.08,
1412,9169,Cc1nc([N+](=O)[O-])cn1C,-0.24,
1413,1683,CC(C)CC(N)C(=O)N=C(CCCNC(N)N)C(=O)NC(Cc1ccccc1)C(=O)O,-0.06,
1414,1819,CC(C)N(C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1)C(C)C,1.14,
1415,6284,CNC(=O)c1c[nH]c2ccccc12,1.25,
1416,9305,ClC1=C(Cl)C2(Cl)C(Cl)=C(Cl)C3CC1C(Cl)C32,5.66,
1417,7041,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,4.88,-5.72
1418,12243,O=C1NC(c2cccc3ccccc23)Nc2ccccc21,2.96,
1419,12569,O=[N+]([O-])c1c(Cl)ncnc1Cl,2.29,
1420,2589,CC=CC#CC#CC=CC(=O)OC,2.45,
1421,4931,CCOCC1CO1,0.36,
1422,6998,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,-0.16,
1423,10345,N=c1ccc([N+](=O)[O-])c[nH]1,0.65,
1424,1013,CC(=O)OC(C)(C)C,1.76,
1425,8004,CS(=O)(=O)Nc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,1.34,
1426,5908,CN(Cc1ccccc1)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1cn(C(=O)OC(C)(C)C)c2ccccc12)NC(O)Cc1nc(O)c2n(c1=O)C1CCC2CC1,5.33,
1427,1403,CC(C)(C)C1CCCCC1,5.04,
1428,13988,Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1,,-7.32
1429,8171,CSc1nnc(C(C)C)c(=O)n1N,1.01,
1430,12576,O=[N+]([O-])c1c[nH]c(=NC2=NCCO2)s1,0.57,
1431,7049,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C(C)C)c1,4.05,
1432,13677,c1ccc2c(c1)ccc1cc3ccc4ccccc4c3cc12,6.54,
1433,3595,CCCCCCn1ccc(=O)c(O)c1CC,2.28,
1434,8388,Cc1cc(C(=O)COC(=O)c2oc3ccccc3c2COC(C)C)c(C)n1-c1c(C)n(C)n(-c2ccccc2)c1=O,5.39,
1435,6418,CNc1nc2c(C)cccn2c(=O)c1C=O,2.68,
1436,6870,COCC(C)OC(C)=O,0.56,
1437,12329,O=Cc1ccc(F)cc1,1.54,
1438,1907,CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,3.69,
1439,4142,CCCc1[nH]nc2c1[C@@]1(C(=O)N(CC(N)=O)c3ccccc31)C(C(=O)OC)C(=N)O2,4.48,
1440,8693,Cc1ccc(N)c(C)c1,1.68,
1441,11517,O=C(Nc1ccc(Cl)cc1)c1cccc([N+](=O)[O-])c1O,2.16,
1442,10099,N#Cc1cc(OCC(=O)O)ccc1Cl,1.56,
1443,3231,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCNCCO)C(C)C,3.5,
1444,6993,CON(C)C(=O)Nc1cccc(OCc2ccccc2)c1,3.11,
1445,10892,NS(=O)(=O)c1cc2c(s1)C(=O)CCS2(=O)=O,-0.2,
1446,13051,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC1,5.5,
1447,6327,CNC1(c2ccccc2Cl)CCCCC1=O,2.18,
1448,12892,O=c1[nH]c2ccccc2nc1CC(O)Nc1ccccc1NC(O)Cc1nc2ccccc2[nH]c1=O,3.42,
1449,8465,Cc1cc(Cl)cc(Cl)c1NC1=NCCN1,2.38,
1450,10831,NNC(=O)c1cccc(O)c1,-0.08,
1451,4820,CCOC(=O)c1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,1.25,
1452,5573,CN(C)C(=O)OCc1ccc(C(F)(F)F)cc1,3.08,
1453,6117,CNC(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,2.19,
1454,2940,CCC(O)CCC(F)(F)F,1.7,
1455,3089,CCCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,2.91,
1456,12846,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCc3ccccc3)c2s1,1.15,
1457,5751,CN(C)N=Nc1ccc([N+](=O)[O-])cc1,3.25,
1458,3925,CCCCn1cnc2c(=NC(C)=O)[nH]cnc21,0.55,
1459,8164,CSc1nccnc1C,1.81,
1460,7414,COc1ccc(C(=O)O)c(O)c1,2.99,
1461,1050,CC(=O)OC=C1CSC2C(NC(=O)CC#N)C(=O)N2C1C(=O)O,-0.45,
1462,13885,CCCCCC(=O)OCC,,-2.35
1463,5469,CCn1cc(C)c(=O)[nH]c1=O,-0.15,
1464,12009,O=C(Oc1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1)c1ccccc1,5.7,
1465,3785,CCCCOC(=O)c1ccc(O)cc1,3.57,
1466,3590,CCCCCCl,2.73,-2.73
1467,10109,N#Cc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,2.0,
1468,9950,Fc1ccccn1,0.84,
1469,3818,CCCCOCc1cc(=O)c(O)co1,0.78,
1470,2971,CCC1(CC)OC(=O)c2ccccc21,2.69,
1471,8512,Cc1cc2c(c(=O)o1)[C@@H](c1cccc(F)c1F)C(C#N)C(=N)O2,3.1,
1472,8644,Cc1ccc(C=C[N+](=O)[O-])cc1,2.66,
1473,941,CC(=O)Nc1ccc(OCC(O)CNCC(O)COc2ccccc2)cc1,1.39,
1474,9414,Clc1cc(Cl)c(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,7.13,
1475,7399,COc1ccc(C(=O)N(C(C)C)C(C)C)cc1,2.8,
1476,595,CC(=O)C=Cc1cccc(Cl)c1,2.81,
1477,4667,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl,3.86,
1478,12309,O=CN=c1[nH]ccs1,0.54,
1479,5578,CN(C)C(=O)OCc1ccc(OC(=O)N(C)C)cc1,1.59,
1480,10453,NC(=O)CCCc1ccncc1,-0.09,
1481,9885,FC(F)(F)c1ccc(C(F)(F)F)cc1,3.83,
1482,8063,CSC(C)=NO,1.12,
1483,2758,CCC(C)C(N)C(=O)N1CCCC1C(=O)NCC(=O)NC(C(=O)O)C(C)CC,1.69,
1484,3714,CCCCN=C1CC(=O)c2ccccc2C1=O,3.11,
1485,13436,S=c1[nH]c(-c2ccccc2)ns1,2.13,
1486,2188,CC1(C(Cl)Cl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,5.52,
1487,11427,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Br)Br,1.36,
1488,3111,CCCC(=O)Oc1c(Br)cc(C#N)cc1Br,3.94,
1489,13781,C#CC(C)OC(=O)Nc1cccc(Cl)c1,,-2.617
1490,7992,CS(=O)(=O)CCCOc1ccc([N+](=O)[O-])cc1,0.93,
1491,2497,CC1CCCC(C)C1O,2.1,
1492,12280,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,3.61,
1493,11729,O=C(O)COc1cc(F)cc(Cl)c1,2.2,
1494,707,CC(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(N)=O)C(C)C,0.06,
1495,1622,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,6.2,-6.876
1496,947,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,-0.04,
1497,8911,Cc1cccc(Cl)c1,3.28,
1498,9560,Clc1ccc(Cl)c(Oc2ccccc2)c1,5.13,
1499,1488,CC(C)(C)Sc1nc2c(=N)[nH]cnc2n1C1OC2COP(=O)(OCc3ccccc3)OC2C1O,2.05,
1500,1379,CC(C)(C)C(COc1ccc(F)cc1)OC(=S)n1ccnc1,4.37,
1501,13060,OC(c1ccccc1)c1ccccc1,2.67,-2.55
1502,5954,CN1C(=O)C(=O)c2ccccc21,0.58,
1503,7452,COc1ccc(C)cc1-n1nnnc1SCC(=O)Nc1cc(C(N)=O)cc(C(N)=O)c1,4.15,
1504,5322,CCc1ccc(NC(=O)CN2CCCCC2)cc1,3.52,
1505,13899,CCCCCCCCCC(C)O,,-2.94
1506,845,CC(=O)Nc1c(C)cc(C)cc1[N+](=O)[O-],1.18,
1507,12275,O=C1c2ccccc2C(=O)C12O[C@@H](c1ccccc1)c1c2c(O)n(-c2ccccc2)c1O,4.0,
1508,11484,O=C(NN=Cc1ccccc1O)c1ccc(O)cc1,2.56,
1509,14019,O=CNC(N1C=CN(C(NC=O)C(Cl)(Cl)Cl)C=C1)C(Cl)(Cl)Cl,,-4.19
1510,6704,COC(=O)c1cccc(C)c1S(=O)(=O)NC(=O)N=c1nc(N(C)C)nc(OCC(F)(F)F)[nH]1,0.96,
1511,4721,CCOC(=O)CCCn1nnc2ccccc21,1.86,
1512,11609,O=C(O)C1CCCCN1,-2.31,
1513,1912,CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCC1,3.16,
1514,2029,CC(C)c1cnc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c1,1.23,
1515,12947,O=c1cc(-c2ccccc2)ss1,3.01,
1516,7469,COc1ccc(C=NNP(=O)(N2CC2)N2CC2)cc1,0.42,
1517,5283,CCc1cc(C(=O)NN)ccn1,0.12,
1518,4137,CCCSP(=S)(OCC)Oc1ccc(SC)cc1,5.48,
1519,1188,CC(=O)c1c(C)n(C)c2ccccc12,2.03,
1520,11183,Nc1ccccc1-c1ccccc1,2.84,
1521,3812,CCCCOCCOCCOCCCC,1.92,
1522,1670,CC(C)C1OC(=O)c2ccccc21,2.1,
1523,12389,O=NN(CCF)C(=O)NC1CCSCC1,1.43,
1524,2287,CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,4.65,
1525,12839,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCCOCCc3ccccc3)c2s1,1.65,
1526,11305,O=C(CNC(=O)c1ccccc1)Oc1cccc(C(F)(F)F)c1,3.3,
1527,1026,CC(=O)OC1=C2C(C)C(OC(=O)C(O)CNC(=O)c3ccccc3)CC(O)(C(OC(=O)c3ccccc3)C3C4(OC(C)=O)COC4CC(O)C3(C)C1=O)C2(C)C,1.75,
1528,13652,c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOc1ccccc1OCCOCCOCCO2,1.45,
1529,2626,CCC(=O)C(CS(=O)(=O)c1ccccc1)c1ccccc1,1.82,
1530,10482,NC(=O)Cc1ccncc1,-0.65,
1531,3303,CCCCCC=CCC=CCCCCCCCC(=O)OC,6.82,
1532,9728,Clc1ncccn1,0.36,
1533,10769,NCCc1ccc(O)cc1,-2.12,
1534,8074,CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1ccc(C)cc1,2.5,
1535,1924,CC(C)OC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1,1.8,
1536,4029,CCCNCCC,1.67,
1537,13093,OCC(Cl)(Cl)Cl,1.42,
1538,5388,CCc1ccccc1OC,3.18,
1539,11737,O=C(O)COc1ccc(Cl)c(I)c1,3.1,
1540,7277,COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)N(C)S(C)(=O)=O)n1,1.63,
1541,3101,CCCC(=O)OCOc1ccccc1C(=O)NCN1CCOCC1,1.34,
1542,2291,CC1(c2ccncc2)CCC(=O)NC1=O,0.07,
1543,1400,CC(C)(C)C1CCC(=Cc2c(O)c(O)c3ccccc3c2O)CC1,7.02,
1544,6692,COC(=O)c1ccc(O)cc1,1.96,-1.827
1545,1429,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1Cl,3.55,
1546,9104,Cc1cnc2cccc(C)n2c1=O,1.26,
1547,7654,COc1ccc2c(C)c(C)c(=O)oc2c1C,3.45,
1548,11465,O=C(NCO)c1c(I)c(C(=O)NCCO)c(I)c(N(CC(O)CO)C(=O)C(O)CO)c1I,-2.65,
1549,4267,CCN(CC)C(=O)c1sc(NC(=O)c2cc(OC)cc(OC)c2)c(C(=O)OC)c1C,5.47,
1550,10205,N=C1C=[N+]([O-])C(c2ccccc2)c2cc(Cl)ccc2N1,2.13,
1551,1361,CC(C)(C)C(=O)OCOC(=O)C1=C(CSc2nncs2)CSC2C(NC(=O)Cn3cnnn3)C(=O)N12,1.45,
1552,1370,CC(C)(C)C(COc1ccc(-c2ccccc2)cc1)OC(=O)n1ccnc1,4.56,
1553,10055,N#CN=Nc1ccccc1,2.3,
1554,9676,Clc1cccc(Cl)c1NC1=NCCN1,1.59,
1555,6279,CNC(=O)Oc1ccccc1OC,0.81,
1556,3613,CCCCCO,1.51,-0.6
1557,3959,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)OCCn2c(O)c3c(c2O)C2c4ccccc4C3c3ccccc32)cc1,4.17,
1558,2634,CCC(=O)C1(c2cccc(OC(=O)c3ccccc3)c2)CCN(C)CC1,3.03,
1559,13347,Oc1ccc(O)n1-c1ccccc1,0.06,
1560,6153,CNC(=O)NC(C)=O,-0.7,
1561,7800,COc1cccc(OC)n1,2.3,
1562,12080,O=C1C(N2CCOCC2)=C(N2CC2)C(=O)C(N2CCOCC2)=C1N1CC1,0.52,
1563,4502,CCNC(=O)c1cc2ccccc2[nH]1,2.32,
1564,7976,COc1ncnc2c1ncn2C1OC(COC(=O)C(C)(C)C)C(O)C1OC(=O)C(C)(C)C,3.4,
1565,4430,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1O,2.0,
1566,212,C1CN2CCC1CC2,1.38,
1567,13723,c1ccc2nnccc2c1,0.93,
1568,10706,NC1=NCC2c3ccccc3Cc3ccccc3N12,3.51,
1569,11196,Nc1ccccc1Nc1ccccc1,2.67,
1570,8539,Cc1cc[nH]c(=NS(=O)(=O)c2ccc(N)cc2)n1,0.14,
1571,3617,CCCCCOC(=O)CCCNC(=O)NC1CCCCC1,0.82,
1572,3957,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)N2CC[C@@H]3c4ccccc4C(=O)N3C2)cc1,4.55,
1573,3507,CCCCCCCOC(=O)c1ccc(O)cc1,4.83,
1574,6232,CNC(=O)Oc1ccc(C)c(C)c1,2.09,
1575,8312,Cc1c(O)c(=O)ccn1CCC(=O)NC(C)C,-0.47,
1576,9105,Cc1cnc2ccccc2c1,2.53,
1577,4441,CCN1CCc2[nH]c(=N)oc2CC1,0.05,
1578,7958,COc1nc(-c2ccccc2)c2ccccc2n1,3.5,
1579,11034,Nc1ccc(C(=O)O)cc1N,0.13,
1580,3413,CCCCCCCCCCCCCCCCCC(=O)OC,8.35,
1581,10098,N#Cc1cc(I)c(O)c(I)c1,3.43,-3.61
1582,11246,O=C(CC=Nc1cccc(C(F)(F)F)c1)c1ccc(Br)cc1,5.65,
1583,2648,CCC(=O)N=c1cc[nH]c2cc(Cl)ccc12,2.73,
1584,805,CC(=O)NCCc1ccccc1,1.19,
1585,2959,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,1.77,-2.17
1586,4389,CCN1C(=N)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,1.44,
1587,13488,[O-][n+]1onc(-c2ccccc2)c1-c1ccccc1,3.64,
1588,7667,COc1ccc2c(c1)OC(C)(C)C=C2,3.35,
1589,7079,COc1c(C)ncc(CO)c1CO,-0.1,
1590,13439,S=c1[nH]cnc2[nH]cnc12,0.01,
1591,12581,O=[N+]([O-])c1cc(-c2ccccc2)ccc1O,3.71,
1592,335,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,2.82,
1593,6817,COC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.14,
1594,3037,CCC1OC2(CCC1C)CC1CC(CC=C(C)CC(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,5.9,
1595,393,C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,3.48,
1596,10304,N=c1[nH]cnc2c1ncn2C1CC(F)C(CO)O1,0.08,
1597,407,C=CCNC(=O)CSc1nnc(CCn2nc(C)c(Br)c2C)n1CC,3.53,
1598,13808,CC(=O)OC(C)C,,-0.55
1599,3712,CCCCN1Cn2c(nc3ccccc3c2=O)C1C,1.6,
1600,9579,Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1,6.41,
1601,11184,Nc1ccccc1-c1ccccc1N,1.34,
1602,1042,CC(=O)OC1CCC(C(C)(C)C)CC1,4.8,
1603,12876,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccn3)c2s1,0.95,
1604,12793,O=c1[nH]c(=Nc2ccccc2)[nH]c2c1ncn2CC(O)CSCCO,0.83,
1605,9194,Cc1ncc([N+](=O)[O-])n1CCNC(=O)OC1CCCCC1,2.01,
1606,13582,c1ccc(Cn2ccnc2)cc1,1.6,
1607,9302,ClC1=C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,4.35,
1608,8574,Cc1ccc(C(=O)N(C(C)C)C(C)C)cc1,2.5,
1609,433,C=CCOc1cccc([C@@H]2c3c(oc4ccccc4c3=O)C(=O)N2c2nnc(C)s2)c1,4.52,
1610,8443,Cc1cc(C)nc(-n2c(C)cc(=O)n2C)n1,0.51,
1611,6070,CN=CNc1ccc(C)cc1C,2.92,
1612,6422,COC(=O)/C=C/C(=O)OC,0.74,
1613,1221,CC(=O)c1ccc(O)cc1,1.35,
1614,12989,O=c1cn[nH]c(=O)[nH]1,-0.59,
1615,3463,CCCCCCCCCc1cccc(O)c1,5.61,
1616,9407,Clc1cc(Cl)c(Cl)c(Oc2ccccc2)c1,5.62,
1617,1602,CC(C)C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],3.1,
1618,1243,CC(=O)c1cccc(C)c1,2.15,
1619,10342,N=c1cc[nH]nc1,-0.53,
1620,4641,CCOC(=O)C(Cc1ccc(OC)c(OC)c1)=NC=O,1.97,
1621,9966,N#C/C(=C\c1ccccc1)C(N)=O,1.56,
1622,3059,CCCC(=NOCC)C1C(=O)CC2(CCCCC2)OC1=O,3.62,
1623,9520,Clc1ccc(-c2ccccc2)cc1,4.61,
1624,6688,COC(=O)c1ccc(N(C(=O)C(F)(F)F)[C@@H]2C=CS(=O)(=O)C2)cc1,2.05,
1625,7306,COc1cc(S(C)=O)ccc1-c1cn2ccncc2n1,1.11,
1626,853,CC(=O)Nc1c(F)ccc(C(F)(F)F)c1Br,2.22,
1627,1334,CC(C)(C(=O)O)C(=O)O,0.39,
1628,3651,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,5.33,
1629,2242,CC1(C)N=C(N)N=C(N)N1c1cccc(COc2cccc(NC(N)=O)c2)c1,0.9,
1630,13659,c1ccc2c(c1)Oc1ccccc1S2,4.54,
1631,13726,c1ccc2nsnc2c1,1.98,
1632,11301,O=C(CN1CCOCC1)NC1COc2ccc(Cl)cc21,1.55,
1633,7048,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,5.96,-6.237
1634,3956,CCCN(CCC)N=O,1.36,
1635,10102,N#Cc1ccc(C#N)cc1,0.93,
1636,5524,CN(C)C(=O)Cc1cccs1,0.65,
1637,4604,CCOC(=O)C(C#N)=NNc1cc(Cl)cc(Cl)c1,3.82,
1638,9730,Clc1nnnn1-c1ccccc1,1.48,
1639,4044,CCCOC(=O)CCC(=O)OCCC,2.16,
1640,10523,NC(=O)Nc1cccc(Cl)c1,1.82,
1641,6485,COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCCCC1,2.54,
1642,2852,CCC(C)NC(=O)C=C(Cl)c1ccc(Cl)cc1,3.61,
1643,11044,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,3.15,
1644,9406,Clc1cc(Cl)c(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,6.52,
1645,14042,c1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12,,-8.0
1646,2227,CC1(C)CCCC(C)(C)N1N=O,2.49,
1647,3884,CCCCc1ccc(C(=O)O)cc1,3.97,
1648,1544,CC(C)(NC(=O)C(Br)C(C)(C)C)c1ccccc1,3.47,
1649,7848,COc1ccccc1C(=O)NN,0.25,
1650,10207,N=C1CCN(c2cccc(C(F)(F)F)c2)N1,2.56,
1651,13340,Oc1ccc(O)n1-c1ccc(Cl)cc1,0.96,
1652,13279,Oc1c2c(c(O)n1-c1ccc(Cl)cc1)CCC=C2,3.32,
1653,7174,COc1cc(C)nn1-c1nc(C)cc(C)n1,0.73,
1654,5904,CN(Cc1cccc(Br)c1)N=O,1.65,
1655,8563,Cc1ccc(Br)cc1,3.42,-3.19
1656,6903,COCCN(CCOC)N=O,-0.38,
1657,12350,O=Cc1ccccc1[N+](=O)[O-],1.74,
1658,8746,Cc1ccc(OCC2CN=C(N)O2)cc1,1.79,
1659,1582,CC(C)=NNP(=O)(N1CC1)N1CC1,0.45,
1660,2016,CC(C)c1cccc2c(Cc3ccccc3)cc(S(=O)(=O)O[Na])c-2c1,0.21,
1661,5428,CCc1ncc([N+](=O)[O-])n1C,0.68,
1662,841,CC(=O)Nc1c(Br)cccc1Br,1.53,
1663,11900,O=C(O)c1ccc(Oc2ccccc2)cc1,3.91,
1664,10553,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-0.02,
1665,1926,CC(C)OC(=O)CS(=O)(=O)c1ccccc1[N+](=O)[O-],1.72,
1666,3364,CCCCCCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,8.16,
1667,501,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccccc2)c1=O,2.23,
1668,13533,c1ccc(-c2cnc(-c3ccccc3)o2)cc1,4.67,
1669,6887,COCC1=NS(=O)(=O)c2ccc(Cl)cc2N1,1.12,
1670,9669,Clc1cccc(Br)c1NC1=NCCN1,1.73,
1671,823,CC(=O)NNC(=O)Nc1ccc(I)cc1,1.65,
1672,36,Brc1cccc(NC2=NCCN2)c1Br,2.16,
1673,11134,Nc1ccc2c(c1)C(=O)N(O)C2=O,0.16,
1674,12391,O=NN(CCF)C(=O)NCCCl,0.96,
1675,4833,CCOC(=O)c1c[nH]cc1C,2.14,
1676,10131,N#Cc1cccc(C(N)=O)c1,0.52,
1677,518,CC#CCOC(C)c1ccc(OC)c(OC)c1,2.4,
1678,1580,CC(C)=NN(C)P(=O)(N1CC1)N1CC1,0.51,
1679,11705,O=C(O)CCc1cc(=O)c2cc3c(cc2o1)CCCC3,2.85,
1680,4586,CCOC(=O)C(=Cc1ccccc1)C(=O)OCC,3.13,
1681,2022,CC(C)c1ccccc1N,2.12,
1682,4446,CCN=c1[nH]c(C)c(C(=O)CCN(C)C)s1,2.21,
1683,3845,CCCCOc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,2.03,
1684,10600,NC(=O)c1ccccc1[N+](=O)[O-],-0.12,
1685,5429,CCc1ncc([N+](=O)[O-])n1CCNC(=S)OC,1.46,
1686,12918,O=c1[nH]nnc2ccccc12,0.83,
1687,4303,CCN(CC)CCN(C=O)c1c(C)cccc1C,3.21,
1688,11919,O=C(O)c1cccc(O)c1,1.5,
1689,9394,Clc1cc(Cl)c(-c2ccccc2)cc1Cl,5.81,
1690,11420,O=C(NC(CO)C(O)c1ccc(-c2ccccc2)cc1)C(Cl)Cl,2.86,
1691,10750,NCCCCNC(=O)c1ccccc1,0.58,
1692,3336,CCCCCCCBr,4.36,-4.43
1693,961,CC(=O)Nc1cccc(Br)c1,2.31,
1694,10580,NC(=O)c1cccc(O)c1,0.39,
1695,11492,O=C(NN=Cc1ccccc1O)c1ccncc1,2.16,
1696,6794,COC12C(=COC(N)=O)c3c(O)c(N)c(C)c(O)c3N1CC1C2N1C(=O)OCc1ccccc1,1.34,
1697,11643,O=C(O)CCC(Nc1ccc(Br)cc1)C(=O)O,1.12,
1698,10783,NCc1ccccc1Sc1ccccc1CO,2.39,
1699,8907,Cc1cccc(C=C(C(N)=O)C(N)=O)c1,0.4,
1700,10211,N=C1NCC(CN2CCN(c3ccc(Cl)cc3)CC2)O1,1.71,
1701,11840,O=C(O)Cn1cccc1,0.7,
1702,7398,COc1ccc(C(=O)Cn2c(N3CCCCCC3)nc3c2c(=O)n(C)c(=O)n3C)cc1,4.42,
1703,703,CC(=O)NC(C(=O)NC(C)C(=O)NC(C(N)=O)C(C)C)C(C)C,-0.67,
1704,10733,NCC(O)c1ccc(O)c(O)c1,-1.24,
1705,2740,CCC(C)=NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1,2.47,
1706,8624,Cc1ccc(C)c2ccccc12,4.37,-4.14
1707,11945,O=C(O)c1ccccn1,0.72,
1708,626,CC(=O)N(C)C(=O)COC(=O)c1ccccc1,1.58,
