,smiles,pH,logD
963,CCC(c1nc2ccsc2c(=O)n1Cc1cscn1)N(CCCN)C(=O)c1ccc(C)cc1,7.4,0.02
964,CCC(c1nc2ncccc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,7.4,-0.04
965,CCC(c1nc2nccnc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,7.4,-0.14
966,CCC(c1nc2sccc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,7.4,2.06
967,CCC(c1nc2snc(C)c2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,7.4,1.61
968,CCC/C=C/c1nc2cc(OC)ccc2n2cccc12,7.4,4.52
969,CCC/C=C/c1nc2ccc(OC)cc2n2cccc12,7.4,4.3
970,CCC/C=C/c1nc2ccccc2n2cccc12,7.4,4.44
971,CCC1(C)CC(=O)NC1=O,7.4,0.23
972,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,7.4,0.6
973,CCC1(c2cccc(O)c2)CCCCN(C)C1,7.4,0.8
974,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,7.4,0.05
975,CCC1(c2ccccc2)NC(=O)N(C)C1=O,7.4,1.59
976,CCC1=CC(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCCC3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,7.4,4.22
977,CCC1=CC(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCCC3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](OC)[C@H](O)C3O)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,7.4,3.9
978,CCC1=CC(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCCC3C(=O)O[C@H](/C(C)=C/[C@@H]3C[C@@H](O)[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,7.4,3.4
979,CCC1C(=O)N(C)c2c[nH]c(=Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,7.4,3.14
980,CCC1C(=O)OC[C@@H]1Cc1cncn1C,7.4,-0.37
981,CCCC(=O)C1(c2ccccc2)CCN(C(=O)C(Cc2ccc(OC)cc2)NC(=O)C(N)Cc2cncn2C)CC1,7.4,2.51
982,CCCC(=O)N1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1,7.4,3.2
983,CCCC(=O)NCc1cncc(-c2ccc(F)cc2OC)c1,7.4,2.9
984,CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,7.4,3.37
985,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,7.4,-0.33
986,CCCC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)c(C(C)=O)c1,7.4,-0.09
987,CCCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,7.4,2.81
988,CCCC(C)(C)CC(c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,7.4,1.99
989,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,7.4,2.205
990,CCCC(CC1(C(=O)N=c2[nH]nc(CC)s2)CCCC1)C(=O)O,7.4,0.5
991,CCCC(CCC)C(=O)O,7.4,2.72
992,CCCC(NC(=O)C(CC(C)C)NC(=O)C([NH3+])CC(C)C)C(=O)N1CCCC1C(=O)[O-],7.0,-1.18
993,CCCC(c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,7.4,0.55
994,CCCC1CCCCC(=N)N1,7.4,1.1
995,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,6.6,3.72
996,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,7.4,3.5
997,CCCC=c1ncc(=CC(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,7.4,-0.9
998,CCCCC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(C)=O,7.4,2.6
999,CCCCC(CC)CNC(=O)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,7.4,2.41
1000,CCCCC(CC)CNC(=O)c1ccc2c(c1)c(Cc1ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc1OC)cn2C,7.4,3.66
1001,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,7.4,2.93
1002,CCCCC(NC(=O)C(CC(=O)O)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCc1ccc(O)c(I)c1)C(=O)NC(Cc1ccccc1)C(N)=O,7.0,1.3
1003,CCCCC(NC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1ccc(=O)[nH]c1,7.4,2.89
1004,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCC(=O)O)C(C)C,7.4,2.8
1005,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCC(C)(C)N)C(C)C,7.4,3.8
1006,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCCN(C)C)C(C)C,7.4,2.8
1007,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCCN)C(C)C,7.4,3.3
1008,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCCN1CCOCC1)C(C)C,7.4,4.5
1009,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCCNCCO)C(C)C,7.4,3.5
1010,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCC[N+]1([O-])CCOCC1)C(C)C,7.4,3.6
1011,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCN)C(C)C,7.4,3.5
1012,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCN=c1[nH]oc(=N)[nH]1)C(C)C,7.4,4.11
1013,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCC[N+]1([O-])CCOCC1)C(C)C,7.4,4.07
1014,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](NC(=O)OCCN(C)C)C(C)C,7.4,4.6
1015,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](NC(=O)OCCN1CCOCC1)C(C)C,7.4,4.3
1016,CCCCC(O)c1[nH]c2cc(C)c(C(=O)O)cc2c1CCc1ccccc1,7.4,2.59
1017,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)N(C)CCCN(C)C)C(C)C,7.4,3.7
1018,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCC(C)(C)N)C(C)C,7.4,3.5
1019,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCC(=O)O)C(C)C,7.4,2.8
1020,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCCN1CCOCC1)C(C)C,7.4,4.3
1021,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCCN=C(N)NC#N)C(C)C,7.4,4.5
1022,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCCN=C(NC)NC#N)C(C)C,7.4,4.4
1023,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCCN=c1[nH][nH]c(=N)[nH]1)C(C)C,7.4,4.2
1024,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCCNC(C)=O)C(C)C,7.4,4.3
1025,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCCNC(N)=O)C(C)C,7.4,4.2
1026,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCCn1ccnc1)C(C)C,7.4,4.0
1027,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCN(C)C)C(C)C,7.4,4.3
1028,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCN=c1[nH][nH]c(=N)[nH]1)C(C)C,7.4,4.0
1029,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(C(=O)NCCN=c1[nH]oc(=N)[nH]1)C(C)C,7.4,4.4
1030,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,7.4,4.8
1031,CCCCC(c1ccncc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,7.4,1.4
1032,CCCCC1(CC)C(=O)NC(=O)NC1=O,7.4,1.5
1033,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,7.4,1.29
1034,CCCCCC(C)NCc1ccc(-c2ccccc2)cc1,7.4,4.2
1035,CCCCCC(C)NCc1coc(-c2ccc(-c3ccccc3)cc2)n1,7.4,4.94
1036,CCCCCC(C)NCc1coc(-c2ccc(C)cc2)n1,7.4,4.66
1037,CCCCCC(C)NCc1coc(-c2ccc(CCCC)cc2)n1,7.4,5.51
1038,CCCCCC(C)NCc1coc(-c2ccc(Cl)cc2)n1,7.4,5.02
1039,CCCCCC(C)NCc1coc(-c2ccc(OC(C)C)cc2)n1,7.4,4.56
1040,CCCCCC(C)NCc1coc(-c2ccc(OC)cc2)n1,7.4,4.16
1041,CCCCCC(C)NCc1coc(-c2ccc(OCC(=O)c3ccccc3)cc2)n1,7.4,4.16
1042,CCCCCC(C)NCc1coc(-c2ccc(OCC)cc2)n1,7.4,4.95
1043,CCCCCC(C)NCc1coc(-c2ccc(OCCCC)cc2)n1,7.4,5.01
1044,CCCCCC(C)NCc1coc(-c2ccc(Oc3ccccc3)cc2)n1,7.4,4.67
1045,CCCCCC(C)NCc1coc(-c2cccc(Cl)c2)n1,7.4,5.02
1046,CCCCCC(C)NCc1coc(-c2cccc(OC)c2)n1,7.4,4.32
1047,CCCCCC(C)NCc1coc(-c2cccc(OCC)c2)n1,7.4,4.83
1048,CCCCCC(c1ccc(C(=O)O)c(Oc2cccc(Br)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,7.4,1.69
1049,CCCCCC/N=c1\ccn(Cc2ccccc2)c2cc(Cl)ccc12,7.4,0.98
1050,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,7.4,-0.94
1051,CCCCCCCCn1ccc(=O)c(O)c1C,7.4,2.88
1052,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,7.4,1.2
1053,CCCCCCCN(CCc1ccc(OC(C)(C)C(=O)O)cc1)C(=O)Nc1ccc(F)cc1F,7.4,1.93
1054,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,7.4,0.17
1055,CCCCCCN1CC[C@]2(C)c3cc(O)ccc3CC1[C@@H]2C,7.4,2.5
1056,CCCCCCN=c1[nH]c2ccccc2c(=O)o1,7.4,3.8
1057,CCCCCC[C@H]1OC(=O)CNC(=O)C([C@H](C)O)NC(=O)C(CO)NC(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]1C,7.4,3.2
1058,CCCCCCc1ccc(N=C(N)Nc2ccc(CCCCCC)cc2)cc1,7.4,6.07
1059,CCCCCCn1ccc(=O)c(O)c1C,7.4,1.89
1060,CCCCCCn1ccc(=O)c(O)c1CC,7.4,2.28
1061,CCCCCOC(=O)N=c1[nH]c(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,7.4,0.67
1062,CCCCCOc1ccc(-c2nc(CNC3CC(C)CC(C)(C)C3)co2)cc1,7.4,6.02
1063,CCCCCOc1ccc(-c2nc(CNCCC3CCCN3C)co2)cc1,7.4,5.2
1064,CCCCCOc1ccc(-c2nc(CNC[C@@H]3CC[C@H]4C[C@@H]3C4(C)C)co2)cc1,7.4,6.45
1065,CCCCCOc1ccc(-c2nc(CN[C@@H]3C[C@@H]4C[C@H]([C@H]3C)C4(C)C)co2)cc1,7.4,6.5
1066,CCCCCSc1nc(=O)c2sc(=N)[nH]c2[nH]1,7.4,2.86
1067,CCCCC[C@@H](O)/C=C\[C@H]1C(C/C=C\CCCC(=O)O)C(=O)C[C@H]1O,7.4,0.41
1068,CCCCC[C@@H](O)/C=C\[C@H]1C(CCCCCCC(=O)O)C(=O)C[C@H]1O,7.4,0.78
1069,CCCCCc1cc(=O)[nH]c(=N)[nH]1,7.4,1.62
1070,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,7.4,6.99
1071,CCCCCc1ccc(-c2n[nH]c(=N)s2)cc1,7.4,4.13
1072,CCCCCc1nc2cc(OC)ccc2n2cccc12,7.4,4.38
1073,CCCCCc1nc2ccccc2n2cccc12,7.4,4.04
1074,CCCCCn1ccc(=O)c(O)c1C,7.4,1.24
1075,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,7.4,1.93
1076,CCCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,7.4,3.0
1077,CCCCN(CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,7.4,2.51
1078,CCCCN1CCN(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2)CC1,7.4,4.09
1079,CCCCN1Cc2c([nH]c3cc(-c4ccco4)nn3c2=O)C1=O,7.4,0.8
1080,CCCCN=c1[nH]c(=N)c2[nH]c(=O)n(Cc3ccc(OCCN(C)C)nc3)c2[nH]1,7.4,1.9
1081,CCCCN=c1[nH]c(SCCC)nc2c1nnn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,7.4,3.07
1082,CCCCN=c1[nH]c2cc(N)ccc2c(=O)o1,7.4,1.7
1083,CCCCN=c1[nH]c2cccc(CC)c2c(=O)o1,7.4,3.8
1084,CCCCN=c1[nH]c2ccccc2c(=O)o1,7.4,3.1
1085,CCCCNC(=O)C(C[C@H](O)[C@H](CC1CCCCC1)NC(=O)C(CCCC)OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(C)C,7.4,4.7
1086,CCCCNC(=O)CCn1ccc(=O)c(O)c1C,7.4,0.1
1087,CCCCNC(=O)Cn1cccc(O)c1=O,7.4,0.33
1088,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,7.4,0.44
1089,CCCCNCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,7.4,2.1
1090,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,7.4,-0.12874999999999998
1091,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,7.4,2.1999999999999997
1092,CCCCOC(=O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,7.4,-0.54
1093,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,7.4,2.91
1094,CCCCOc1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,7.4,5.34
1095,CCCCOc1ccc(-c2nc(CNCCC3CCCN3C)co2)cc1,7.4,4.64
1096,CCCCOc1ccc(N=C(N)Nc2ccc(OCCCC)cc2)cc1,7.4,3.52
1097,CCCCOc1nc(=N)c2[nH]c(=O)n(Cc3cccc(CC(=O)O)c3)c2[nH]1,7.4,0.14
1098,CCCCOc1nc(=N)c2[nH]c(=O)n(Cc3cccc(CC(=O)OC)c3)c2[nH]1,7.4,3.76
1099,CCCCOc1ncc(C(C)=O)cc1-c1nc(=O)c2nn(C3CN(CC)C3)c(CC)c2[nH]1,7.4,2.8
1100,CCCCOc1ncc(C(C)=O)cc1-c1nc(=O)c2nn(CCN3CCOCC3)c(CC)c2[nH]1,7.4,2.4
1101,CCCCOc1ncc(C(C)=O)cc1-c1nc(=O)c2nn(Cc3nccn3C)c(CC)c2[nH]1,7.4,2.6
1102,CCCCSc1nc(=N)c2ncn(Cc3c(F)ccc(C)c3F)c2[nH]1,7.4,3.0
1103,CCCCSc1nc(=N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,7.4,1.51
1104,CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,7.4,0.455
1105,CCCCc1ccc(-c2nc(CNC3CC(C)CC(C)(C)C3)co2)cc1,7.4,5.99
1106,CCCCc1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,7.4,5.49
1107,CCCCc1ccc(-c2nc(CNCCC3CCCN3C)co2)cc1,7.4,4.69
1108,CCCCc1ccc(-c2nc(CNCCN3CCCC3)co2)cc1,7.4,4.89
1109,CCCCc1ccc(-c2nc(CNC[C@@H]3CC[C@H]4C[C@@H]3C4(C)C)co2)cc1,7.4,6.68
1110,CCCCc1ccc(-c2nc(CN[C@@H]3C[C@@H]4C[C@H]([C@H]3C)C4(C)C)co2)cc1,7.4,6.6
1111,CCCCc1ccc(N=C(N)Nc2ccc(CCCC)cc2)cc1,7.4,4.1
1112,CCCCc1cccc([C@]2(C(Oc3nc(C)cc(C)n3)C(=O)O)NCC(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc32)c1,7.4,2.3
1113,CCCCc1nc2c(=N)[nH]c3ccccc3c2n1CC(C)(C)O,7.4,2.37
1114,CCCCc1nc2c(=N)[nH]c3ccccc3c2n1CC(C)C,7.4,3.82
1115,CCCCc1nc2c(=N)[nH]c3ccccc3c2n1Cc1ccccc1,7.4,4.17
1116,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCCN(C)C)c(I)c1,7.4,5.77
1117,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(C(C)C)C(C)C)c(I)c1,7.4,6.66
1118,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(C)C)c(I)c1,7.4,5.39
1119,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,7.4,6.0625
1120,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN2CCCC2)c(I)c1,7.4,6.03
1121,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN2CCCCC2)c(I)c1,7.4,6.16
1122,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN2CCOCC2)c(I)c1,7.4,4.76
1123,CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2)nc2c(=N)[nH]cnc21,7.4,2.39
1124,CCCCn1ccc(=O)c(O)c1C,7.4,0.7
1125,CCCCn1ccc(=O)c(O)c1CC,7.4,1.22
1126,CCCCn1cccc(O)c1=O,7.4,1.2
1127,CCCN(C)c1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1,7.4,2.28
1128,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2Cc3ccccc3C2)c1,7.4,3.3
1129,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,7.4,2.7
1130,CCCN(CCC)CCc1cccc2[nH]c(O)cc12,7.4,0.76
1131,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,7.4,-0.10000000000000002
1132,CCCN(CCCOCCOCCc1ccccc1)CCc1ccc(O)c2[nH]c(=O)sc12,7.4,2.74
1133,CCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,7.4,2.23
1134,CCCN(CCO)CCCOc1cc2[nH]cnc(=Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,7.4,1.79
1135,CCCN(CCO)CCCOc1ccc2c(=Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)[nH]cnc2c1,7.4,2.19
1136,CCCN(c1cccnc1)P(=O)(c1ccccc1)c1ccccc1,7.4,2.6
1137,CCCN1CCC(Oc2nc(=Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)cc[nH]2)CC1,7.4,2.6
1138,CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,7.4,1.33
1139,CCCN=c1[nH]c(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1,7.4,2.33
1140,CCCN=c1[nH]c2ccccc2c(=O)o1,7.4,2.4
1141,CCCNC(=O)CCn1ccc(=O)c(O)c1C,7.4,-0.4
1142,CCCNC(=O)CSc1ccc(S(=O)(=O)N2CCCC2)cn1,7.4,1.55
1143,CCCNC(=O)Cn1cccc(O)c1=O,7.4,-0.24
1144,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,7.4,-0.33
1145,CCCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cncc(C(=O)O)c3)cnc2[nH]1,7.4,-0.79
1146,CCCNC(=O)c1n[nH]c2c(-c3cc(C)ccc3OC)cccc2c1=N,7.4,3.99
1147,CCCNC(=O)c1n[nH]c2c(-c3ccc(OC)cc3OC)c(F)ccc2c1=N,7.4,3.52
1148,CCCNC(=O)c1n[nH]c2c(-c3ccccc3)cccc2c1=N,7.4,3.8
1149,CCCNC(=O)c1n[nH]c2c(-c3cnc(OC)nc3OC)cccc2c1=N,7.4,3.26
1150,CCCNC(=O)c1n[nH]c2c(-c3cncc(C(=O)N4CCC4)c3)cccc2c1=N,7.4,2.79
1151,CCCNC(=O)c1n[nH]c2c(-c3cnccc3OC)cccc2c1=N,7.4,2.83
1152,CCCNC(=O)c1n[nH]c2c(-c3ncccn3)c(F)ccc2c1=N,7.4,2.07
1153,CCCNC(=O)c1n[nH]c2c(-c3ncccn3)cccc2c1=N,7.4,1.86
1154,CCCNC1=NS(=O)(=O)c2sc(Cl)cc2N1,7.4,2.42
1155,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,7.4,1.6733333333333331
1156,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1,7.4,1.56
1157,CCCNC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,7.4,1.69
1158,CCCNCc1cnc(-c2ccc(C(=O)Nc3ccccc3N)cc2)s1,7.4,1.75
1159,CCCN[C@H]1CCc2[nH]c(=N)sc2C1,7.4,3.15
1160,CCCOc1cc(OCCCN2CCCC2)ccc1C(=O)Nc1cccc(O)c1,7.4,2.46
1161,CCCOc1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1,7.4,2.81
1162,CCCOc1ncc(C(C)=O)cc1-c1nc(=O)c2nn(C3CN(C(C)C)C3)c(CC)c2[nH]1,7.4,2.5
1163,CCCS(=O)(=O)N1CCCC(C(=O)N2CCC(Cc3ccccc3)CC2)C1,7.4,3.44
1164,CCCS(=O)(=O)N1N=Cc2cc(Cl)ccc2B1O,7.4,-0.4
1165,CCCS(=O)(=O)c1ccc(C(CNS(=O)(=O)c2ccc(C(F)(F)F)cc2)N2CCCCCC2)cc1,7.4,3.32
1166,CCCS(=O)(=O)c1ccc(N=c2nc(-c3cnc(C)n3C(C)C)cc[nH]2)cc1,7.4,3.37
1167,CCCS(=O)CCCN(CC)CC(O)COc1ccc(C#N)cc1,7.4,0.6
1168,CCCSc1[nH]c(=NC)ccc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,7.4,3.27
1169,CCCSc1[nH]c(=NC2CCC(C(=O)O)CC2)ccc1C(=O)NC1CCCCC1,7.4,2.02
1170,CCCSc1[nH]c(=NCC2CCC(C(=O)O)CC2)ccc1C(=O)NC1CCCCC1,7.4,2.61
1171,CCCSc1c(C(=O)N(C)C2CCCCC2)cnn1-c1ccc(C(=O)O)cc1,7.4,0.59
1172,CCCSc1c(C(=O)NC2CCCCC2)cnn1-c1ccc(C(=O)O)cc1,7.4,0.64
1173,CCCSc1c(C(=O)NC2CCCCC2)cnn1-c1cccc(C(=O)O)c1,7.4,0.7
1174,CCCSc1c(C(=O)NC2CCCCC2)cnn1C,7.4,2.99
1175,CCCSc1c(C(=O)NC2CCCCC2)cnn1C1CCC(C(=O)O)CC1,7.4,1.21
1176,CCCSc1ccc2[nH]c(=NC(=O)OC)[nH]c2c1,7.4,3.24
1177,CCCSc1nc(=N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3CC(C(N)=O)[C@@H](O)[C@H]3O)c2[nH]1,7.4,2.05
1178,CCCSc1nc(=N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,7.4,3.99
1179,CCCSc1nc(=N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](O)[C@@H](O)[C@H]3O)c2[nH]1,7.4,3.97
